Time domain signal
Samplerate: 100000 Samples/sec
Col 1 [N]	Model: Hammer PCB 056E80	SerialNr.: 27038	Sensitivity: 0,023300000  [V/N]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 2 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82951	Sensitivity: 0,000587000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 3 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82745	Sensitivity: 0,000567000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_right_top	
Col 4 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 125624	Sensitivity: 0,000545000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Cello Body	
Col 5 [m/s]	Model: Polytec IVS-400	SerialNr.: 0170642	Sensitivity: 40,000000000  [V/m/s]	PreampGain: 1,0	SensorPosition: Bridge_right_top	
DataLines: 114688
Col 1 [N]	Col 2 [m/s^2]	Col 3 [m/s^2]	Col 4 [m/s^2]	Col 5 [m/s]	
0.007858	-0.342469	-0.811537	-0.954668	-0.000608
0.000673	-0.363625	-0.803652	-0.866261	-0.000594
0.007261	-0.203691	-0.611795	-0.812487	-0.000623
0.009990	-0.181689	-0.639829	-0.673040	-0.000562
0.002805	-0.264618	-0.651217	-0.779676	-0.000611
0.006749	-0.236693	-0.691516	-0.754157	-0.000570
0.008220	-0.294235	-0.711666	-0.705852	-0.000513
0.002485	-0.207922	-0.727435	-0.775119	-0.000534
0.004532	-0.164765	-0.663482	-0.761448	-0.000475
0.006493	-0.198614	-0.597778	-0.693092	-0.000561
0.005534	-0.132609	-0.617927	-0.708586	-0.000509
-0.009730	-0.179151	-0.674871	-0.774208	-0.000628
0.006216	-0.204537	-0.678375	-0.717700	-0.000518
0.005790	-0.168150	-0.654722	-0.816133	-0.000583
-0.001331	-0.135994	-0.606538	-0.775119	-0.000507
0.006557	-0.192690	-0.550470	-0.728637	-0.000471
0.006216	-0.174074	-0.605662	-0.740485	-0.000559
0.001526	-0.234154	-0.784379	-0.804285	-0.000544
0.006024	-0.225692	-0.582885	-0.725903	-0.000591
0.008412	-0.203691	-0.575000	-0.749600	-0.000526
0.004361	-0.262926	-0.715170	-0.840741	-0.000621
0.016257	-0.298466	-0.712542	-0.896338	-0.000527
0.008497	-0.230770	-0.677499	-0.812487	-0.000496
0.004404	-0.171535	-0.581132	-0.701294	-0.000543
0.010395	-0.185074	-0.516304	-0.766005	-0.000567
0.007708	-0.255310	-0.701153	-0.873552	-0.000516
0.001334	-0.400012	-0.770362	-0.922769	-0.000520
0.007517	-0.280696	-0.736195	-0.780588	-0.000563
0.012143	-0.179997	-0.586389	-0.766916	-0.000650
0.003892	-0.241770	-0.631068	-0.761448	-0.000590
0.008497	-0.210461	-0.573248	-0.686712	-0.000520
0.014296	-0.126686	-0.539081	-0.652989	-0.000520
0.000609	-0.218923	-0.713418	-0.720434	-0.000359
0.005726	-0.294235	-0.665234	-0.728637	-0.000525
0.011397	-0.170689	-0.444467	-0.704940	-0.000510
0.002485	-0.179997	-0.537329	-0.735928	-0.000574
0.006579	-0.215538	-0.578504	-0.695826	-0.000532
0.011993	-0.143610	-0.473377	-0.679420	-0.000516
0.004319	-0.212153	-0.644209	-0.782411	-0.000530
0.003338	-0.224846	-0.559231	-0.727726	-0.000504
0.009457	-0.334007	-0.593397	-0.797905	-0.000580
0.002507	-0.299313	-0.539081	-0.786056	-0.000535
0.001931	-0.303544	-0.617051	-0.776942	-0.000619
0.011674	-0.247694	-0.558355	-0.750511	-0.000511
0.003658	-0.262079	-0.761601	-0.902718	-0.000597
0.000226	-0.313698	-0.579380	-0.719523	-0.000474
0.007879	-0.247694	-0.699401	-0.682155	-0.000582
0.004404	-0.247694	-0.674871	-0.731371	-0.000523
0.001931	-0.161380	-0.628440	-0.671218	-0.000506
0.009137	-0.182536	-0.593397	-0.695826	-0.000588
0.006920	-0.217230	-0.585513	-0.697649	-0.000520
0.003594	-0.425398	-0.680127	-0.822513	-0.000568
0.005044	-0.243463	-0.666986	-0.753245	-0.000571
0.006429	-0.278157	-0.712542	-0.864438	-0.000620
0.003018	-0.303544	-0.669615	-0.721346	-0.000529
0.006515	-0.284081	-0.688888	-0.758714	-0.000594
0.008071	-0.271388	-0.720426	-0.829804	-0.000500
0.000460	-0.198614	-0.647713	-0.712231	-0.000601
0.007538	-0.257848	-0.622307	-0.836184	-0.000552
0.009307	-0.301851	-0.691516	-0.742308	-0.000531
-0.000606	-0.146149	-0.605662	-0.677598	-0.000629
0.006685	-0.218923	-0.589017	-0.790613	-0.000534
0.011375	-0.225692	-0.751964	-0.850767	-0.000600
-0.000435	-0.181689	-0.633696	-0.833450	-0.000503
0.006685	-0.230770	-0.591645	-0.768739	-0.000577
0.012335	-0.251925	-0.629316	-0.643875	-0.000526
0.000460	-0.175766	-0.553975	-0.650255	-0.000637
0.004639	-0.308621	-0.712542	-0.709497	-0.000565
0.010800	-0.069143	-0.561859	-0.693092	-0.000618
-0.000137	-0.281542	-0.698525	-0.844387	-0.000578
0.004106	-0.196075	-0.613547	-0.761448	-0.000593
0.009819	-0.255310	-0.637200	-0.750511	-0.000559
-0.000137	-0.319622	-0.737071	-0.838007	-0.000510
0.001995	-0.257848	-0.610042	-0.844387	-0.000566
0.007922	-0.140225	-0.643333	-0.602861	-0.000471
0.002187	-0.157149	-0.560107	-0.679420	-0.000536
0.001590	-0.122455	-0.516304	-0.600127	-0.000456
0.008007	-0.139379	-0.600406	-0.663926	-0.000487
0.001867	-0.224000	-0.638953	-0.700383	-0.000526
0.004916	-0.086914	-0.631068	-0.669395	-0.000553
0.002528	-0.339085	-0.661730	-0.840741	-0.000387
0.005278	-0.142764	-0.550470	-0.677598	-0.000514
0.008497	-0.314544	-0.670491	-0.778765	-0.000591
0.006706	-0.176612	-0.623183	-0.690357	-0.000518
0.004660	-0.239232	-0.760725	-0.833450	-0.000587
0.005619	-0.284927	-0.692392	-0.858970	-0.000512
0.007026	-0.178305	-0.586389	-0.688535	-0.000672
0.010459	-0.142764	-0.598654	-0.840741	-0.000502
0.005449	-0.211307	-0.621431	-0.827070	-0.000577
0.004020	-0.181689	-0.713418	-0.836184	-0.000488
0.012484	-0.091991	-0.546966	-0.680332	-0.000493
0.005022	-0.132609	-0.679251	-0.720434	-0.000496
0.004297	-0.246848	-0.680127	-0.768739	-0.000517
0.011034	-0.298466	-0.639829	-0.707674	-0.000545
0.006515	-0.246848	-0.631944	-0.685800	-0.000519
0.005854	-0.177458	-0.638076	-0.780588	-0.000601
0.010416	-0.247694	-0.605662	-0.714054	-0.000538
0.008263	0.010400	-0.475129	-0.700383	-0.000608
0.004575	-0.170689	-0.696773	-0.659369	-0.000485
0.009073	-0.279004	-0.660854	-0.779676	-0.000599
0.006301	-0.230770	-0.634572	-0.760537	-0.000545
0.005278	0.008708	-0.482137	-0.561848	-0.000526
0.008732	-0.318776	-0.623183	-0.786968	-0.000548
0.008007	-0.139379	-0.647713	-0.757802	-0.000578
-0.000990	-0.384780	-0.697649	-0.806107	-0.000509
0.009840	-0.234154	-0.697649	-0.746865	-0.000501
0.006429	-0.180843	-0.625812	-0.724080	-0.000590
-0.002631	-0.259541	-0.717798	-0.742308	-0.000551
0.007474	-0.167304	-0.575876	-0.670306	-0.000611
0.007303	-0.152918	-0.681003	-0.748688	-0.000521
0.000332	-0.335700	-0.627564	-0.852590	-0.000559
0.005150	-0.279004	-0.737071	-0.834361	-0.000513
0.006877	-0.298466	-0.715170	-0.857147	-0.000515
0.002080	-0.367856	-0.731815	-0.842564	-0.000585
0.007666	-0.211307	-0.602158	-0.725903	-0.000548
0.011951	-0.080144	-0.472501	-0.699472	-0.000575
0.005534	-0.263772	-0.596025	-0.698560	-0.000522
0.005513	-0.229077	-0.683632	-0.756891	-0.000472
-0.003804	-0.251079	-0.666986	-0.717700	-0.000497
0.004532	-0.002293	-0.610042	-0.561848	-0.000518
0.006536	-0.276465	-0.697649	-0.713143	-0.000534
0.012889	-0.148687	-0.603034	-0.702206	-0.000608
0.001334	-0.231616	-0.634572	-0.740485	-0.000507
0.005491	-0.310313	-0.681880	-0.808842	-0.000598
0.010096	-0.203691	-0.628440	-0.785145	-0.000620
0.001590	-0.179151	-0.639829	-0.714054	-0.000504
0.007154	-0.139379	-0.593397	-0.693092	-0.000606
0.010544	-0.131763	-0.631068	-0.746865	-0.000533
0.002549	-0.190152	-0.658226	-0.770562	-0.000558
0.004809	-0.244309	-0.625812	-0.753245	-0.000504
0.008263	-0.157149	-0.623183	-0.711320	-0.000587
0.000844	-0.243463	-0.660854	-0.755979	-0.000549
0.003189	-0.170689	-0.702905	-0.731371	-0.000665
0.006067	-0.303544	-0.751088	-0.864438	-0.000528
0.004020	-0.122455	-0.565363	-0.642052	-0.000574
0.003381	-0.037834	-0.659978	-0.627470	-0.000543
0.016812	-0.230770	-0.740576	-0.752334	-0.000570
0.003615	-0.191844	-0.593397	-0.679420	-0.000627
0.002997	-0.090299	-0.487394	-0.771474	-0.000503
0.008007	-0.086068	-0.543462	-0.663926	-0.000551
0.004788	-0.198614	-0.606538	-0.757802	-0.000541
0.006024	-0.102146	-0.629316	-0.698560	-0.000539
0.007261	-0.268003	-0.716922	-0.786968	-0.000529
0.004788	-0.229923	-0.748460	-0.700383	-0.000568
0.007708	-0.074221	-0.583761	-0.638407	-0.000542
0.009350	-0.075913	-0.619679	-0.690357	-0.000538
0.011759	-0.226539	-0.621431	-0.739574	-0.000609
0.004447	-0.064066	-0.625812	-0.717700	-0.000509
0.009073	-0.290851	-0.688888	-0.750511	-0.000573
0.005108	-0.255310	-0.696773	-0.788790	-0.000485
0.005662	-0.182536	-0.572372	-0.707674	-0.000514
0.007751	-0.161380	-0.525065	-0.759625	-0.000498
0.014594	-0.180843	-0.658226	-0.656635	-0.000522
0.003423	-0.174920	-0.641581	-0.776031	-0.000509
0.005577	-0.269695	-0.640705	-0.738663	-0.000533
0.012207	-0.122455	-0.697649	-0.677598	-0.000562
0.003466	-0.160534	-0.618803	-0.761448	-0.000547
0.005321	-0.204537	-0.697649	-0.827981	-0.000515
0.011695	-0.203691	-0.713418	-0.711320	-0.000497
0.004830	-0.186767	-0.628440	-0.768739	-0.000591
0.004361	-0.233308	-0.625812	-0.763271	-0.000570
0.009115	-0.190998	-0.640705	-0.790613	-0.000570
0.004447	-0.214692	-0.653846	-0.774208	-0.000521
0.004553	-0.119916	-0.584637	-0.607418	-0.000539
0.010373	-0.136840	-0.610919	-0.735928	-0.000507
0.003210	-0.270542	-0.745832	-0.840741	-0.000502
-0.000222	-0.178305	-0.626688	-0.854413	-0.000397
0.021693	-0.114839	-0.641581	-0.612887	-0.000539
0.001995	-0.233308	-0.591645	-0.789702	-0.000613
-0.002866	-0.273080	-0.744956	-0.826159	-0.000520
0.005704	-0.262926	-0.675747	-0.831627	-0.000576
0.006237	-0.063220	-0.639829	-0.707674	-0.000477
0.003764	-0.065759	-0.494402	-0.575519	-0.000465
0.006984	-0.228231	-0.670491	-0.774208	-0.000525
0.007346	-0.224000	-0.606538	-0.694003	-0.000523
0.004980	-0.109761	-0.637200	-0.681243	-0.000439
0.004468	-0.119916	-0.608290	-0.603773	-0.000505
0.009158	-0.229077	-0.591645	-0.708586	-0.000561
0.005918	-0.110608	-0.538205	-0.718611	-0.000528
0.004916	-0.125839	-0.623183	-0.628381	-0.000557
0.008796	-0.108069	-0.673995	-0.703117	-0.000473
0.002677	-0.133455	-0.624936	-0.796993	-0.000618
0.004127	-0.179997	-0.585513	-0.760537	-0.000588
0.013464	-0.210461	-0.604786	-0.686712	-0.000563
0.005214	-0.038680	-0.527693	-0.622913	-0.000602
0.006792	-0.078452	-0.506667	-0.541796	-0.000626
0.013571	-0.136840	-0.563611	-0.757802	-0.000517
0.001228	-0.342469	-0.707285	-0.827981	-0.000559
0.001824	-0.280696	-0.709037	-0.876287	-0.000520
0.014040	-0.298466	-0.689764	-0.779676	-0.000553
0.001675	-0.308621	-0.627564	-0.801550	-0.000523
0.003231	-0.219769	-0.716922	-0.769651	-0.000539
0.016215	-0.108069	-0.547842	-0.593747	-0.000615
0.003679	-0.134302	-0.488270	-0.652078	-0.000501
0.000737	-0.242617	-0.661730	-0.815222	-0.000573
0.013784	-0.124147	-0.542586	-0.674863	-0.000521
0.004468	-0.018371	-0.561859	-0.622001	-0.000525
-0.000563	-0.215538	-0.557479	-0.697649	-0.000550
0.027108	-0.131763	-0.626688	-0.714054	-0.000527
0.002379	-0.277311	-0.676623	-0.745954	-0.000582
-0.000862	-0.196921	-0.600406	-0.633850	-0.000551
0.009350	-0.196921	-0.738824	-0.771474	-0.000550
0.006216	-0.168996	-0.510171	-0.628381	-0.000510
0.002272	-0.185920	-0.582009	-0.769651	-0.000623
0.011354	-0.188459	-0.597778	-0.725903	-0.000486
0.006173	-0.185074	-0.629316	-0.746865	-0.000590
0.003338	-0.205383	-0.600406	-0.740485	-0.000529
0.010608	-0.108069	-0.558355	-0.694003	-0.000604
0.006706	-0.169842	-0.603034	-0.755068	-0.000523
0.007282	-0.288312	-0.679251	-0.817044	-0.000560
0.011333	-0.160534	-0.625812	-0.692180	-0.000600
0.010309	-0.166458	-0.630192	-0.716789	-0.000484
0.002421	-0.156303	-0.689764	-0.810665	-0.000564
0.006877	-0.289158	-0.780874	-0.855324	-0.000519
0.008582	-0.302698	-0.686260	-0.865350	-0.000551
-0.000179	-0.199460	-0.591645	-0.804285	-0.000454
0.008668	-0.166458	-0.631068	-0.826159	-0.000596
0.011141	-0.128378	-0.564487	-0.753245	-0.000544
0.002890	-0.101299	-0.650341	-0.705852	-0.000526
0.007559	-0.208768	-0.637200	-0.675775	-0.000551
0.009265	-0.256156	-0.652969	-0.739574	-0.000536
-0.000414	-0.265464	-0.765981	-0.880844	-0.000631
0.008561	-0.130071	-0.530321	-0.635672	-0.000509
0.008199	-0.257002	-0.652969	-0.804285	-0.000612
0.001569	-0.238386	-0.666110	-0.802462	-0.000553
0.008988	-0.050527	-0.539081	-0.694914	-0.000624
0.008540	-0.145302	-0.488270	-0.597393	-0.000617
0.003231	-0.157996	-0.705533	-0.698560	-0.000570
0.004276	-0.276465	-0.593397	-0.746865	-0.000546
0.020969	-0.195229	-0.636324	-0.739574	-0.000554
0.004127	-0.270542	-0.614423	-0.657546	-0.000601
0.003189	-0.068297	-0.532949	-0.685800	-0.000629
0.008177	-0.113146	-0.520684	-0.688535	-0.000638
0.004830	-0.183382	-0.622307	-0.758714	-0.000530
0.005086	-0.202845	-0.598654	-0.735017	-0.000602
0.006259	-0.201152	-0.713418	-0.735017	-0.000562
0.009435	-0.084375	-0.610919	-0.625647	-0.000615
0.008710	-0.153764	-0.544338	-0.668483	-0.000498
0.006429	-0.196075	-0.624936	-0.755979	-0.000537
0.009030	-0.263772	-0.562735	-0.732283	-0.000573
0.011652	-0.179997	-0.625812	-0.683066	-0.000558
0.007730	-0.262926	-0.589017	-0.695826	-0.000602
0.010459	-0.224000	-0.593397	-0.756891	-0.000542
0.004724	-0.183382	-0.663482	-0.750511	-0.000635
0.006642	-0.250232	-0.652093	-0.673952	-0.000491
0.010821	-0.202845	-0.737071	-0.769651	-0.000586
0.001057	-0.250232	-0.577628	-0.669395	-0.000557
0.005598	-0.243463	-0.663482	-0.696737	-0.000694
0.012633	-0.231616	-0.724807	-0.727726	-0.000544
0.004063	-0.153764	-0.600406	-0.715877	-0.000583
0.007303	-0.160534	-0.553975	-0.698560	-0.000519
0.012399	-0.187613	-0.405920	-0.608330	-0.000519
0.001483	-0.331469	-0.706409	-0.674863	-0.000466
0.006984	-0.231616	-0.695897	-0.747777	-0.000516
0.011482	-0.166458	-0.658226	-0.758714	-0.000599
0.005214	-0.139379	-0.559231	-0.693092	-0.000522
0.007410	-0.139379	-0.606538	-0.662103	-0.000625
0.009201	-0.302698	-0.682756	-0.787879	-0.000555
0.005171	-0.243463	-0.634572	-0.839830	-0.000534
0.005427	-0.202845	-0.569744	-0.729548	-0.000481
0.010885	-0.165611	-0.593397	-0.691269	-0.000548
0.003402	-0.281542	-0.600406	-0.747777	-0.000504
0.004148	-0.224000	-0.579380	-0.618355	-0.000542
0.008860	-0.164765	-0.585513	-0.738663	-0.000588
0.005513	-0.224846	-0.573248	-0.715877	-0.000615
0.000247	-0.240078	-0.761601	-0.824336	-0.000616
0.007048	-0.257002	-0.685384	-0.755068	-0.000545
0.004745	-0.210461	-0.630192	-0.704029	-0.000583
0.004233	-0.124147	-0.543462	-0.616533	-0.000542
0.009691	-0.149533	-0.540834	-0.682155	-0.000610
0.010459	-0.109761	-0.460236	-0.563670	-0.000557
0.005022	-0.266310	-0.686260	-0.801550	-0.000585
0.008582	-0.273926	-0.650341	-0.644787	-0.000494
0.011269	-0.086914	-0.495278	-0.687623	-0.000504
0.004596	-0.234154	-0.522436	-0.676686	-0.000569
0.007644	-0.266310	-0.699401	-0.699472	-0.000555
0.009712	-0.276465	-0.650341	-0.899072	-0.000554
0.003487	-0.232462	-0.733567	-0.831627	-0.000479
0.005470	-0.339085	-0.742328	-0.891781	-0.000492
0.012484	-0.164765	-0.531197	-0.691269	-0.000501
0.005662	-0.179997	-0.587265	-0.605596	-0.000593
0.009648	-0.075913	-0.440963	-0.572785	-0.000555
0.012804	-0.164765	-0.572372	-0.669395	-0.000566
0.001718	-0.210461	-0.709037	-0.843476	-0.000577
0.005598	-0.093683	-0.539958	-0.717700	-0.000512
0.009307	-0.219769	-0.653846	-0.724080	-0.000422
0.003168	-0.327238	-0.649465	-0.835273	-0.000529
0.004020	-0.203691	-0.650341	-0.697649	-0.000553
0.008156	-0.312006	-0.681880	-0.807930	-0.000598
-0.002247	-0.208768	-0.623183	-0.840741	-0.000462
-0.001224	-0.309467	-0.710790	-0.877198	-0.000484
0.020713	-0.302698	-0.710790	-0.836184	-0.000604
0.004063	-0.201998	-0.658226	-0.795170	-0.000518
0.001185	-0.240078	-0.676623	-0.725903	-0.000566
0.005918	-0.167304	-0.635448	-0.720434	-0.000582
0.000972	-0.130071	-0.653846	-0.840741	-0.000567
0.002293	-0.237539	-0.647713	-0.751422	-0.000484
0.007069	-0.228231	-0.660854	-0.757802	-0.000499
0.002997	-0.306082	-0.648589	-0.834361	-0.000486
0.006365	-0.195229	-0.578504	-0.834361	-0.000543
0.007517	-0.268003	-0.719550	-0.786056	-0.000570
0.005406	-0.312852	-0.731815	-0.832539	-0.000493
0.005235	-0.290004	-0.643333	-0.803373	-0.000598
0.007623	-0.190152	-0.605662	-0.745954	-0.000535
0.007069	-0.249386	-0.638076	-0.830716	-0.000530
0.003530	-0.284927	-0.659978	-0.753245	-0.000551
0.007900	-0.192690	-0.580256	-0.660281	-0.000509
0.009243	-0.210461	-0.566239	-0.742308	-0.000543
0.003487	-0.201998	-0.656474	-0.748688	-0.000539
0.004745	-0.124147	-0.684508	-0.784233	-0.000472
0.006557	-0.181689	-0.706409	-0.764182	-0.000488
0.027556	-0.179997	-0.534701	-0.804285	-0.000523
0.006557	-0.105530	-0.546090	-0.683977	-0.000486
0.009798	-0.200306	-0.664358	-0.731371	-0.000538
0.007090	-0.257002	-0.742328	-0.775119	-0.000534
0.002592	-0.207076	-0.623183	-0.693092	-0.000572
0.008369	-0.208768	-0.593397	-0.742308	-0.000598
0.007772	-0.158842	-0.598654	-0.803373	-0.000665
0.002016	-0.334854	-0.662606	-0.760537	-0.000624
0.009201	-0.148687	-0.644209	-0.753245	-0.000536
0.007154	-0.172381	-0.572372	-0.746865	-0.000582
-0.001565	-0.257848	-0.700277	-0.795170	-0.000495
0.005470	-0.279004	-0.746708	-0.774208	-0.000551
0.005235	-0.257848	-0.697649	-0.838007	-0.000573
0.000950	-0.188459	-0.680127	-0.706763	-0.000652
0.007026	-0.187613	-0.725683	-0.707674	-0.000565
0.005854	-0.195229	-0.625812	-0.767828	-0.000496
0.003338	-0.208768	-0.549594	-0.620178	-0.000583
0.009371	-0.113993	-0.519808	-0.597393	-0.000548
0.007474	-0.224000	-0.659102	-0.886312	-0.000588
0.003935	-0.185920	-0.726559	-0.754157	-0.000561
0.008646	-0.164765	-0.673119	-0.616533	-0.000583
0.011461	-0.082683	-0.591645	-0.699472	-0.000515
0.000247	-0.173227	-0.676623	-0.806107	-0.000560
0.008028	-0.122455	-0.543462	-0.704940	-0.000538
0.007666	-0.161380	-0.565363	-0.639318	-0.000613
0.002421	-0.262926	-0.753717	-0.745954	-0.000475
0.009435	-0.225692	-0.688888	-0.652078	-0.000512
0.015063	-0.182536	-0.678375	-0.662103	-0.000538
0.003701	-0.174920	-0.607414	-0.690357	-0.000614
0.007218	-0.141917	-0.608290	-0.761448	-0.000517
0.014616	-0.124993	-0.746708	-0.787879	-0.000539
0.001995	-0.197767	-0.537329	-0.720434	-0.000551
0.007239	-0.152072	-0.711666	-0.745042	-0.000500
0.016087	-0.162227	-0.517180	-0.727726	-0.000598
0.001313	-0.242617	-0.623183	-0.739574	-0.000519
0.006728	-0.249386	-0.678375	-0.752334	-0.000603
0.014339	-0.289158	-0.688888	-0.807930	-0.000537
0.000481	-0.348393	-0.659978	-0.899072	-0.000606
0.002080	-0.255310	-0.756345	-0.812487	-0.000500
0.015255	-0.052219	-0.579380	-0.732283	-0.000574
0.003743	-0.163073	-0.600406	-0.732283	-0.000545
0.001505	-0.157996	-0.643333	-0.694914	-0.000553
0.023506	-0.280696	-0.634572	-0.837096	-0.000629
0.002336	-0.246848	-0.585513	-0.783322	-0.000677
-0.000307	-0.278157	-0.778246	-0.737751	-0.000626
0.009435	-0.257848	-0.603034	-0.700383	-0.000557
0.002656	-0.223154	-0.590769	-0.765094	-0.000466
0.001505	-0.233308	-0.688012	-0.816133	-0.000528
0.010864	-0.120762	-0.540834	-0.625647	-0.000564
0.008348	-0.073374	-0.550470	-0.703117	-0.000537
0.005577	-0.228231	-0.594273	-0.695826	-0.000623
0.004127	-0.331469	-0.742328	-0.810665	-0.000538
0.006387	-0.246001	-0.813289	-0.799727	-0.000665
0.003701	-0.324699	-0.667863	-0.878109	-0.000531
0.005832	-0.146149	-0.646837	-0.664838	-0.000497
0.011823	-0.217230	-0.641581	-0.786968	-0.000588
0.004276	-0.175766	-0.645961	-0.698560	-0.000498
0.006451	-0.217230	-0.631944	-0.744131	-0.000619
0.013166	-0.201998	-0.552222	-0.619267	-0.000525
0.004980	-0.091991	-0.538205	-0.663926	-0.000599
0.007964	-0.231616	-0.624936	-0.694914	-0.000492
0.011759	-0.284927	-0.536453	-0.768739	-0.000602
0.001888	-0.363625	-0.805404	-0.910920	-0.000575
0.007410	-0.361932	-0.675747	-0.762359	-0.000561
0.011866	-0.155457	-0.662606	-0.746865	-0.000559
0.005726	-0.166458	-0.494402	-0.704940	-0.000562
0.006621	-0.157996	-0.627564	-0.702206	-0.000592
0.010842	-0.290004	-0.684508	-0.838007	-0.000539
0.005577	-0.168150	-0.673119	-0.692180	-0.000569
0.002443	-0.235001	-0.617051	-0.716789	-0.000552
0.010906	-0.226539	-0.649465	-0.805196	-0.000587
0.002592	-0.265464	-0.725683	-0.833450	-0.000533
0.003295	-0.170689	-0.501411	-0.650255	-0.000582
0.009734	-0.137686	-0.588141	-0.781499	-0.000523
0.006152	-0.177458	-0.616175	-0.696737	-0.000674
0.000929	-0.226539	-0.645961	-0.766916	-0.000558
0.007325	-0.308621	-0.743204	-0.835273	-0.000679
0.005427	-0.323007	-0.697649	-0.823424	-0.000537
0.004404	-0.191844	-0.597778	-0.767828	-0.000521
0.009904	-0.126686	-0.567992	-0.661192	-0.000577
0.007986	-0.237539	-0.638953	-0.755979	-0.000528
0.006472	-0.258695	-0.567992	-0.774208	-0.000605
0.005193	-0.351778	-0.735319	-0.898161	-0.000612
0.009478	-0.212999	-0.673995	-0.737751	-0.000704
0.001590	-0.312006	-0.744080	-0.838007	-0.000571
0.007218	-0.212999	-0.636324	-0.775119	-0.000623
0.010480	-0.219769	-0.617927	-0.738663	-0.000541
0.004617	-0.152072	-0.549594	-0.651166	-0.000504
0.007261	-0.328930	-0.625812	-0.720434	-0.000533
0.008860	-0.369548	-0.750212	-0.851678	-0.000560
0.005555	-0.245155	-0.610042	-0.744131	-0.000548
0.002123	-0.179151	-0.605662	-0.755068	-0.000569
0.011567	-0.153764	-0.618803	-0.804285	-0.000552
0.001121	-0.323007	-0.625812	-0.777853	-0.000528
0.001931	-0.297620	-0.658226	-0.777853	-0.000571
0.009968	-0.335700	-0.792263	-0.896338	-0.000507
0.001270	-0.303544	-0.659978	-0.833450	-0.000629
0.001697	-0.190152	-0.623183	-0.689446	-0.000494
0.011077	-0.152072	-0.532073	-0.704940	-0.000596
0.001441	-0.257848	-0.635448	-0.860792	-0.000517
-0.000329	-0.270542	-0.631068	-0.776031	-0.000604
0.010245	-0.212999	-0.672243	-0.806107	-0.000458
0.001888	-0.242617	-0.700277	-0.873552	-0.000555
-0.001906	-0.319622	-0.810661	-0.850767	-0.000469
0.012399	-0.190998	-0.509295	-0.781499	-0.000517
0.006984	0.004477	-0.456732	-0.570962	-0.000556
-0.003825	-0.263772	-0.725683	-0.755068	-0.000557
0.007623	-0.229923	-0.721302	-0.797905	-0.000566
0.005577	-0.187613	-0.652093	-0.761448	-0.000583
-0.002930	-0.122455	-0.582885	-0.698560	-0.000565
0.007282	-0.282388	-0.635448	-0.772385	-0.000570
0.003828	-0.253617	-0.807156	-0.803373	-0.000564
0.001142	-0.219769	-0.680127	-0.704029	-0.000546
0.007453	-0.207076	-0.620555	-0.699472	-0.000521
0.006962	-0.306082	-0.758097	-0.825247	-0.000519
-0.002759	-0.239232	-0.683632	-0.809753	-0.000544
