Time domain signal
Samplerate: 100000 Samples/sec
Col 1 [N]	Model: Hammer PCB 056E80	SerialNr.: 27038	Sensitivity: 0,023300000  [V/N]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 2 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82951	Sensitivity: 0,000587000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 3 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82745	Sensitivity: 0,000567000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_right_top	
Col 4 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 125624	Sensitivity: 0,000545000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Cello Body	
Col 5 [m/s]	Model: Polytec IVS-400	SerialNr.: 0170642	Sensitivity: 40,000000000  [V/m/s]	PreampGain: 1,0	SensorPosition: Bridge_right_top	
DataLines: 114688
Col 1 [N]	Col 2 [m/s^2]	Col 3 [m/s^2]	Col 4 [m/s^2]	Col 5 [m/s]	
-0.022820	-0.638643	-0.950830	-0.341285	-0.000502
-0.021029	-0.540483	-0.832562	-0.311208	-0.000604
-0.020454	-0.564177	-0.951706	-0.345842	-0.000495
-0.018386	-0.502403	-0.708161	-0.283865	-0.000509
-0.023118	-0.537098	-0.826430	-0.333082	-0.000519
-0.022010	-0.576024	-0.859720	-0.375918	-0.000493
-0.018876	-0.614103	-0.850083	-0.325790	-0.000505
-0.022095	-0.483787	-0.762477	-0.300271	-0.000499
-0.021754	-0.604795	-0.764229	-0.267460	-0.000560
-0.015636	-0.563330	-0.744956	-0.299359	-0.000444
-0.022223	-0.409320	-0.801024	-0.374096	-0.000581
-0.023929	-0.498172	-0.810661	-0.321233	-0.000508
-0.017107	-0.646259	-0.769486	-0.345842	-0.000590
-0.023630	-0.699570	-0.825554	-0.341285	-0.000500
-0.024952	-0.482940	-0.816793	-0.326702	-0.000516
-0.019558	-0.512558	-0.894762	-0.453389	-0.000508
-0.021690	-0.407628	-0.638953	-0.165381	-0.000571
-0.024334	-0.499018	-0.812413	-0.326702	-0.000406
-0.019430	-0.583639	-0.912284	-0.499871	-0.000454
-0.023438	-0.600564	-0.871985	-0.473440	-0.000534
-0.028576	-0.583639	-0.892134	-0.376830	-0.000507
-0.020560	-0.531174	-0.764229	-0.229180	-0.000534
-0.021541	-0.519327	-0.848331	-0.375918	-0.000530
-0.027126	-0.477017	-0.827306	-0.226446	-0.000580
-0.021008	-0.479556	-0.796644	-0.355867	-0.000546
-0.027638	-0.425398	-0.796644	-0.273840	-0.000497
-0.030132	-0.514250	-0.865852	-0.353133	-0.000466
-0.019089	-0.499865	-0.849207	-0.323056	-0.000539
-0.025058	-0.508327	-0.872861	-0.382298	-0.000472
-0.025762	-0.444015	-0.824678	-0.300271	-0.000477
-0.020795	-0.535405	-0.817669	-0.286599	-0.000554
-0.020262	-0.499018	-0.765981	-0.298448	-0.000511
-0.024589	-0.515943	-0.853588	-0.293891	-0.000587
-0.017149	-0.350932	-0.686260	-0.178141	-0.000507
-0.017064	-0.362778	-0.777370	-0.162647	-0.000386
-0.026124	-0.486325	-0.900019	-0.262903	-0.000487
-0.019899	-0.444015	-0.801024	-0.226446	-0.000468
-0.015081	-0.569254	-0.828182	-0.258346	-0.000538
-0.023481	-0.327238	-0.709913	-0.131659	-0.000523
-0.021477	-0.501557	-0.779122	-0.281131	-0.000559
-0.015145	-0.480402	-0.847455	-0.232826	-0.000548
-0.023417	-0.418628	-0.756345	-0.178141	-0.000548
-0.020027	-0.501557	-0.797520	-0.273840	-0.000519
-0.017448	-0.452477	-0.820297	-0.258346	-0.000573
-0.026913	-0.609026	-0.886878	-0.376830	-0.000507
-0.020752	-0.490556	-0.826430	-0.302094	-0.000560
-0.017256	-0.493941	-0.807156	-0.293891	-0.000466
-0.025122	-0.531174	-0.770362	-0.267460	-0.000574
-0.022884	-0.560792	-0.731815	-0.282954	-0.000557
-0.014740	-0.388165	-0.680127	-0.233737	-0.000493
-0.021498	-0.603949	-0.871985	-0.448832	-0.000538
-0.026871	-0.563330	-0.883374	-0.467060	-0.000556
-0.020155	-0.475325	-0.858844	-0.261080	-0.000590
-0.020240	-0.409320	-0.877241	-0.206395	-0.000451
-0.028938	-0.470247	-0.822925	-0.202749	-0.000578
-0.022116	-0.582793	-0.922796	-0.333993	-0.000500
-0.021605	-0.551483	-0.887754	-0.494403	-0.000550
-0.024845	-0.452477	-0.788759	-0.295714	-0.000534
-0.018130	-0.355163	-0.726559	-0.159001	-0.000530
-0.019814	-0.510019	-0.898267	-0.321233	-0.000603
-0.022330	-0.463478	-0.943822	-0.336727	-0.000510
-0.021392	-0.624258	-0.939442	-0.470706	-0.000565
-0.018535	-0.617488	-0.831686	-0.321233	-0.000525
-0.023246	-0.460939	-0.820297	-0.315765	-0.000548
-0.019302	-0.475325	-0.846579	-0.213686	-0.000467
-0.017341	-0.460939	-0.854464	-0.369538	-0.000477
-0.022820	-0.491403	-0.779122	-0.331259	-0.000531
-0.018641	-0.411859	-0.734443	-0.262903	-0.000496
-0.015017	-0.510865	-0.826430	-0.285688	-0.000532
-0.025890	-0.575177	-0.906151	-0.395970	-0.000469
-0.020390	-0.454169	-0.844827	-0.211863	-0.000582
-0.014548	-0.498172	-0.772990	-0.315765	-0.000488
-0.022564	-0.449092	-0.773866	-0.302094	-0.000629
-0.021733	-0.518481	-0.806280	-0.304828	-0.000591
-0.017149	-0.510865	-0.708161	-0.344019	-0.000661
-0.025165	-0.531174	-0.827306	-0.435161	-0.000474
-0.022031	-0.483787	-0.877241	-0.404172	-0.000478
-0.018194	-0.489710	-0.767734	-0.262903	-0.000575
-0.021626	-0.275619	-0.666110	-0.155355	-0.000542
-0.022777	-0.441476	-0.727435	-0.248320	-0.000658
-0.017298	-0.490556	-0.756345	-0.205483	-0.000524
-0.023758	-0.464324	-0.886002	-0.356779	-0.000545
-0.027148	-0.483787	-0.742328	-0.327613	-0.000499
-0.021370	-0.523559	-0.813289	-0.268371	-0.000529
-0.024312	-0.418628	-0.813289	-0.258346	-0.000492
-0.025357	-0.362778	-0.731815	-0.143507	-0.000439
-0.026295	-0.541329	-0.865852	-0.345842	-0.000462
-0.022927	-0.430475	-0.814165	-0.346753	-0.000474
-0.027382	-0.510865	-0.811537	-0.350399	-0.000555
-0.020880	-0.416090	-0.763353	-0.159001	-0.000577
-0.022266	-0.411859	-0.800148	-0.237383	-0.000535
-0.026167	-0.547252	-0.865852	-0.274751	-0.000504
-0.023950	-0.565869	-0.795768	-0.313942	-0.000541
-0.008622	-0.356855	-0.695897	-0.200926	-0.000508
-0.024568	-0.430475	-0.839571	-0.281131	-0.000578
-0.022991	-0.438091	-0.754593	-0.176318	-0.000519
-0.013461	-0.409320	-0.860596	-0.309385	-0.000522
-0.025229	-0.550637	-0.866729	-0.301182	-0.000584
-0.021989	-0.494787	-0.807156	-0.297537	-0.000639
-0.012075	-0.553176	-0.818545	-0.300271	-0.000570
-0.023992	-0.434706	-0.680127	-0.279308	-0.000499
-0.024867	-0.594640	-0.878993	-0.273840	-0.000548
-0.012523	-0.492249	-0.781751	-0.298448	-0.000496
-0.025101	-0.437245	-0.778246	-0.308474	-0.000585
-0.021882	-0.471940	-0.779122	-0.279308	-0.000522
-0.014825	-0.499018	-0.816793	-0.337639	-0.000617
-0.029109	-0.687723	-0.977112	-0.499871	-0.000558
-0.021647	-0.488864	-0.701153	-0.202749	-0.000641
-0.014101	-0.459247	-0.811537	-0.211863	-0.000572
-0.026465	-0.501557	-0.758973	-0.300271	-0.000524
-0.025250	-0.466862	-0.776494	-0.280220	-0.000481
-0.013312	-0.383088	-0.725683	-0.237383	-0.000499
-0.025016	-0.436399	-0.778246	-0.303916	-0.000555
-0.026977	-0.609026	-0.861472	-0.269283	-0.000452
-0.022436	-0.504942	-0.831686	-0.234649	-0.000584
-0.024994	-0.482094	-0.856216	-0.345842	-0.000529
-0.027745	-0.441476	-0.735319	-0.200015	-0.000592
-0.018300	-0.493941	-0.796644	-0.355867	-0.000523
-0.024696	-0.559099	-0.851835	-0.393235	-0.000513
-0.026998	-0.497326	-0.828182	-0.344019	-0.000455
-0.018386	-0.526097	-0.857968	-0.316676	-0.000517
-0.024078	-0.568408	-0.875489	-0.402350	-0.000577
-0.025613	-0.499018	-0.824678	-0.309385	-0.000607
-0.018279	-0.549791	-0.898267	-0.306651	-0.000615
-0.020518	-0.448246	-0.687136	-0.263814	-0.000523
-0.022905	-0.431322	-0.814165	-0.310296	-0.000643
-0.020134	-0.531174	-0.994634	-0.316676	-0.000537
-0.020411	-0.526943	-0.835190	-0.281131	-0.000548
-0.024504	-0.506634	-0.817669	-0.248320	-0.000491
-0.017981	-0.510865	-0.799272	-0.186344	-0.000517
-0.016488	-0.510865	-0.767734	-0.286599	-0.000551
-0.024035	-0.521866	-0.816793	-0.256523	-0.000499
-0.018556	-0.534559	-0.930681	-0.308474	-0.000569
-0.017874	-0.543021	-0.871985	-0.261991	-0.000459
-0.023033	-0.532867	-0.818545	-0.281131	-0.000733
-0.018236	-0.545560	-0.871985	-0.236472	-0.000504
-0.014932	-0.434706	-0.756345	-0.277485	-0.000565
-0.023481	-0.411859	-0.661730	-0.190901	-0.000553
-0.019345	-0.444015	-0.841323	-0.271105	-0.000578
-0.018769	-0.479556	-0.875489	-0.348576	-0.000519
-0.022436	-0.406781	-0.761601	-0.229180	-0.000605
-0.020773	-0.593794	-0.962219	-0.291157	-0.000566
-0.018386	-0.554022	-0.901771	-0.413287	-0.000552
-0.022692	-0.373779	-0.758097	-0.186344	-0.000549
-0.021839	-0.475325	-0.744956	-0.117987	-0.000531
-0.015572	-0.588717	-0.914036	-0.380475	-0.000461
-0.025549	-0.593794	-0.948202	-0.373184	-0.000501
-0.049319	-0.499865	-0.857968	-0.271105	-0.000631
-0.020859	-0.592102	-0.791387	-0.266548	-0.000578
-0.023630	-0.559946	-0.862348	-0.379564	-0.000509
-0.026764	-0.647951	-0.981493	-0.438806	-0.000493
-0.022372	-0.683492	-0.865852	-0.364070	-0.000491
-0.021093	-0.570946	-0.823801	-0.273840	-0.000560
-0.024653	-0.562484	-0.903523	-0.307562	-0.000565
-0.020859	-0.475325	-0.746708	-0.267460	-0.000505
-0.016829	-0.372087	-0.631068	-0.138038	-0.000586
-0.021818	-0.513404	-0.809785	-0.283865	-0.000679
-0.019580	-0.455015	-0.801900	-0.261991	-0.000551
-0.017725	-0.460939	-0.795768	-0.270194	-0.000619
-0.024739	-0.490556	-0.865852	-0.329436	-0.000532
-0.019835	-0.456708	-0.875489	-0.328525	-0.000645
-0.012758	-0.372933	-0.703781	-0.183609	-0.000557
-0.020923	-0.481248	-0.721302	-0.247409	-0.000577
-0.016723	-0.411013	-0.741452	-0.204572	-0.000573
-0.013163	-0.450784	-0.807156	-0.313942	-0.000632
-0.024227	-0.506634	-0.854464	-0.359513	-0.000530
-0.018002	-0.439784	-0.717798	-0.182698	-0.000480
-0.015806	-0.541329	-0.758973	-0.348576	-0.000523
-0.021605	-0.515943	-0.701153	-0.267460	-0.000519
-0.020091	-0.498172	-0.770362	-0.294802	-0.000601
-0.016339	-0.533713	-0.839571	-0.304828	-0.000510
-0.024120	-0.552330	-0.767734	-0.203661	-0.000536
-0.021626	-0.382241	-0.769486	-0.247409	-0.000523
-0.017021	-0.528636	-0.914036	-0.408729	-0.000529
-0.024334	-0.631873	-0.848331	-0.389590	-0.000501
-0.023587	-0.646259	-0.885126	-0.458857	-0.000503
-0.016659	-0.471940	-0.792263	-0.282954	-0.000534
-0.022202	-0.383934	-0.672243	-0.251966	-0.000505
-0.026423	-0.493095	-0.831686	-0.299359	-0.000540
-0.021221	-0.622565	-0.918416	-0.444275	-0.000539
-0.019665	-0.515943	-0.830810	-0.252877	-0.000675
-0.028384	-0.653875	-0.925425	-0.348576	-0.000517
-0.021072	-0.607333	-0.758097	-0.224623	-0.000557
-0.023310	-0.514250	-0.834314	-0.272017	-0.000499
-0.026465	-0.651336	-0.857092	-0.459769	-0.000557
-0.020773	-0.552330	-0.780874	-0.340373	-0.000495
-0.020944	-0.458400	-0.721302	-0.209129	-0.000552
-0.022159	-0.369548	-0.772114	-0.241029	-0.000553
-0.019707	-0.472786	-0.874613	-0.241940	-0.000599
-0.020006	-0.494787	-0.762477	-0.290245	-0.000620
-0.024568	-0.491403	-0.898267	-0.297537	-0.000526
-0.021370	-0.616642	-1.020039	-0.456123	-0.000546
-0.018535	-0.693647	-0.974484	-0.365893	-0.000475
-0.025421	-0.528636	-0.838695	-0.289334	-0.000506
-0.018961	-0.487171	-0.813289	-0.243763	-0.000478
-0.013632	-0.448246	-0.809785	-0.231003	-0.000518
-0.038020	-0.571793	-0.858844	-0.359513	-0.000565
-0.020773	-0.636105	-0.897391	-0.437895	-0.000484
-0.014783	-0.433014	-0.776494	-0.211863	-0.000585
-0.036443	-0.529482	-0.709037	-0.212775	-0.000536
-0.022948	-0.601410	-0.855340	-0.368627	-0.000548
-0.018258	-0.593794	-0.904399	-0.353133	-0.000519
-0.028405	-0.474478	-0.835190	-0.321233	-0.000615
-0.023566	-0.592948	-0.795768	-0.358601	-0.000517
-0.020944	-0.587871	-0.897391	-0.413287	-0.000613
-0.029152	-0.554022	-0.806280	-0.322145	-0.000503
-0.024334	-0.533713	-0.798396	-0.339462	-0.000505
-0.017533	-0.537944	-0.916664	-0.329436	-0.000557
-0.026508	-0.493095	-0.801900	-0.259257	-0.000534
-0.028341	-0.557407	-0.915788	-0.350399	-0.000612
-0.022713	-0.597179	-0.897391	-0.395058	-0.000551
-0.023609	-0.479556	-0.745832	-0.256523	-0.000732
-0.033522	-0.617488	-0.836066	-0.293891	-0.000526
-0.018471	-0.415244	-0.745832	-0.231914	-0.000557
-0.025101	-0.555715	-0.836942	-0.375007	-0.000502
-0.023246	-0.532021	-0.886878	-0.341285	-0.000543
-0.020901	-0.544714	-0.767734	-0.323056	-0.000458
-0.022948	-0.438091	-0.811537	-0.274751	-0.000648
-0.022777	-0.526097	-0.684508	-0.185432	-0.000608
-0.020539	-0.465170	-0.904399	-0.397792	-0.000516
-0.020645	-0.542175	-0.869357	-0.332170	-0.000603
-0.003804	-0.427937	-0.871985	-0.340373	-0.000529
-0.020155	-0.492249	-0.925425	-0.359513	-0.000588
-0.017746	-0.520174	-0.801900	-0.286599	-0.000536
-0.019707	-0.606487	-0.814165	-0.408729	-0.000618
-0.020560	-0.506634	-0.822925	-0.233737	-0.000530
-0.016595	-0.512558	-0.803652	-0.250143	-0.000495
-0.020880	-0.549791	-0.806280	-0.447920	-0.000495
-0.020667	-0.437245	-0.846579	-0.302094	-0.000522
-0.015998	-0.416090	-0.748460	-0.295714	-0.000536
-0.023694	-0.553176	-0.933309	-0.343107	-0.000480
-0.021669	-0.487171	-0.850959	-0.398704	-0.000574
-0.017703	-0.553176	-0.846579	-0.267460	-0.000503
-0.022692	-0.486325	-0.776494	-0.382298	-0.000531
-0.023737	-0.404243	-0.743204	-0.208218	-0.000496
-0.018641	-0.521866	-0.855340	-0.290245	-0.000591
-0.022031	-0.596333	-0.855340	-0.364070	-0.000491
-0.028000	-0.603102	-0.884250	-0.329436	-0.000555
-0.016765	-0.513404	-0.838695	-0.334905	-0.000483
-0.019878	-0.479556	-0.763353	-0.231003	-0.000516
-0.027084	-0.540483	-0.849207	-0.342196	-0.000510
-0.021136	-0.569254	-0.795768	-0.227357	-0.000520
-0.021178	-0.505788	-0.805404	-0.262903	-0.000540
-0.027681	-0.608180	-0.829058	-0.355867	-0.000519
-0.020624	-0.560792	-0.864976	-0.397792	-0.000589
-0.017746	-0.489710	-0.844827	-0.323056	-0.000524
-0.023779	-0.434706	-0.763353	-0.191812	-0.000532
-0.019985	-0.492249	-0.781751	-0.265637	-0.000505
-0.018194	-0.707186	-0.909656	-0.426046	-0.000521
-0.024056	-0.576024	-0.836942	-0.356779	-0.000552
-0.019324	-0.581947	-0.815917	-0.300271	-0.000547
-0.016893	-0.506634	-0.749336	-0.373184	-0.000544
-0.024120	-0.508327	-0.781751	-0.290245	-0.000669
-0.019814	-0.517635	-0.905275	-0.310296	-0.000531
-0.016296	-0.571793	-0.846579	-0.327613	-0.000560
-0.026252	-0.658106	-0.947326	-0.368627	-0.000613
-0.019771	-0.494787	-0.812413	-0.150798	-0.000501
-0.012971	-0.505788	-0.835190	-0.329436	-0.000578
-0.023801	-0.473632	-0.737947	-0.261991	-0.000600
-0.021626	-0.508327	-0.799272	-0.385033	-0.000535
-0.010754	-0.409320	-0.833438	-0.215509	-0.000505
-0.025932	-0.565023	-0.803652	-0.343107	-0.000665
-0.025165	-0.614949	-0.907027	-0.355867	-0.000601
-0.008579	-0.504942	-0.894762	-0.329436	-0.000628
-0.025506	-0.438091	-0.779122	-0.261991	-0.000570
-0.023054	-0.595486	-0.879869	-0.277485	-0.000522
-0.026465	-0.508327	-0.914036	-0.233737	-0.000617
-0.025186	-0.629335	-0.895639	-0.462503	-0.000473
-0.024227	-0.542175	-0.681880	-0.270194	-0.000668
-0.021967	-0.504096	-0.895639	-0.418755	-0.000537
-0.026338	-0.640336	-0.900895	-0.298448	-0.000564
-0.025442	-0.442322	-0.771238	-0.297537	-0.000545
-0.026124	-0.476171	-0.748460	-0.239206	-0.000504
-0.024398	-0.534559	-0.756345	-0.385944	-0.000556
-0.027254	-0.485479	-0.747584	-0.272017	-0.000482
-0.020560	-0.552330	-0.815917	-0.261991	-0.000538
-0.024504	-0.629335	-0.921920	-0.313942	-0.000501
-0.025677	-0.585332	-0.951706	-0.343107	-0.000609
-0.019260	-0.490556	-0.772990	-0.290245	-0.000490
-0.020880	-0.533713	-0.847455	-0.301182	-0.000460
-0.022735	-0.556561	-0.897391	-0.344930	-0.000521
-0.019878	-0.521866	-0.835190	-0.342196	-0.000540
-0.019388	-0.458400	-0.876365	-0.278397	-0.000501
-0.024568	-0.623411	-0.883374	-0.333082	-0.000529
-0.020027	-0.536252	-0.836066	-0.299359	-0.000531
-0.007470	-0.516789	-0.930681	-0.368627	-0.000591
-0.022202	-0.476171	-0.798396	-0.333082	-0.000672
-0.020304	-0.559099	-0.758097	-0.281131	-0.000514
-0.012182	-0.499018	-0.829934	-0.304828	-0.000553
-0.024419	-0.482940	-0.776494	-0.351310	-0.000479
-0.020709	-0.545560	-0.761601	-0.262903	-0.000589
-0.012672	-0.364471	-0.664358	-0.138038	-0.000501
-0.021562	-0.362778	-0.702029	-0.179964	-0.000583
-0.021669	-0.443169	-0.779122	-0.351310	-0.000574
-0.015763	-0.488864	-0.887754	-0.294802	-0.000547
-0.026018	-0.664030	-0.864976	-0.447009	-0.000602
-0.024611	-0.542175	-0.822049	-0.367716	-0.000490
-0.019004	-0.531174	-0.944698	-0.332170	-0.000419
-0.021669	-0.447400	-0.619679	-0.253788	-0.000496
-0.023950	-0.537098	-0.866729	-0.274751	-0.000606
-0.017703	-0.489710	-0.753717	-0.266548	-0.000545
-0.021797	-0.521866	-0.758097	-0.272928	-0.000563
-0.028832	-0.562484	-0.798396	-0.307562	-0.000548
-0.020390	-0.570100	-0.791387	-0.352222	-0.000518
-0.019238	-0.311160	-0.543462	-0.071505	-0.000567
-0.025442	-0.471093	-0.802776	-0.346753	-0.000573
-0.022500	-0.510865	-0.864976	-0.348576	-0.000524
-0.022308	-0.530328	-0.857092	-0.324879	-0.000524
-0.024525	-0.493941	-0.794015	-0.308474	-0.000495
-0.025080	-0.477017	-0.884250	-0.284777	-0.000515
-0.017234	-0.391550	-0.761601	-0.178141	-0.000544
-0.018450	-0.457554	-0.748460	-0.261080	-0.000474
-0.022905	-0.501557	-0.828182	-0.258346	-0.000661
-0.017170	-0.490556	-0.686260	-0.211863	-0.000555
-0.024483	-0.595486	-0.940318	-0.406907	-0.000574
-0.023886	-0.550637	-0.882498	-0.331259	-0.000507
-0.015401	-0.395781	-0.756345	-0.149887	-0.000516
-0.024334	-0.405089	-0.733567	-0.326702	-0.000625
-0.022159	-0.388165	-0.696773	-0.272017	-0.000499
-0.014889	-0.515096	-0.819421	-0.354956	-0.000508
-0.024952	-0.551483	-0.780874	-0.337639	-0.000489
-0.026231	-0.559946	-0.854464	-0.382298	-0.000564
-0.016083	-0.481248	-0.764229	-0.271105	-0.000505
-0.023801	-0.538790	-0.782627	-0.373184	-0.000625
-0.023694	-0.540483	-0.786131	-0.182698	-0.000531
-0.015998	-0.453323	-0.765981	-0.224623	-0.000547
-0.023673	-0.530328	-0.779998	-0.286599	-0.000592
-0.024867	-0.526097	-0.826430	-0.226446	-0.000641
-0.014655	-0.610718	-0.999014	-0.436983	-0.000527
-0.024035	-0.378010	-0.827306	-0.241940	-0.000535
-0.024120	-0.405935	-0.779998	-0.180875	-0.000567
-0.014570	-0.518481	-0.863224	-0.293891	-0.000484
-0.025549	-0.648798	-0.899143	-0.339462	-0.000609
-0.028597	-0.399166	-0.801900	-0.210952	-0.000511
-0.016531	-0.542175	-0.893010	-0.376830	-0.000564
-0.022095	-0.563330	-0.860596	-0.328525	-0.000583
-0.027340	-0.517635	-0.851835	-0.368627	-0.000510
-0.015081	-0.429629	-0.825554	-0.292068	-0.000478
-0.021370	-0.406781	-0.650341	-0.221889	-0.000510
-0.025741	-0.474478	-0.861472	-0.262903	-0.000554
-0.015444	-0.456708	-0.737947	-0.240117	-0.000510
-0.019942	-0.515943	-0.867605	-0.240117	-0.000496
-0.023843	-0.621719	-0.835190	-0.390501	-0.000529
-0.015806	-0.557407	-0.817669	-0.336727	-0.000579
-0.018236	-0.546406	-0.808908	-0.282042	-0.000485
-0.024781	-0.538790	-0.899143	-0.269283	-0.000515
-0.016744	-0.537098	-0.703781	-0.254700	-0.000473
-0.015785	-0.522712	-0.801024	-0.241940	-0.000526
-0.026146	-0.557407	-0.874613	-0.390501	-0.000438
-0.016616	-0.448246	-0.801024	-0.222800	-0.000545
-0.017618	-0.461785	-0.820297	-0.328525	-0.000496
-0.024483	-0.594640	-0.750212	-0.354956	-0.000688
