Time domain signal
Samplerate: 100000 Samples/sec
Col 1 [N]	Model: Hammer PCB 056E80	SerialNr.: 27038	Sensitivity: 0,023300000  [V/N]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 2 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82951	Sensitivity: 0,000587000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 3 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82745	Sensitivity: 0,000567000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_right_top	
Col 4 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 125624	Sensitivity: 0,000545000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Cello Body	
Col 5 [m/s]	Model: Polytec IVS-400	SerialNr.: 0170642	Sensitivity: 40,000000000  [V/m/s]	PreampGain: 1,0	SensorPosition: Bridge_right_top	
DataLines: 114688
Col 1 [N]	Col 2 [m/s^2]	Col 3 [m/s^2]	Col 4 [m/s^2]	Col 5 [m/s]	
-0.043073	-0.293389	-0.377886	-0.434249	-0.000508
-0.051451	-0.460093	-0.390151	-0.391412	-0.000593
-0.046079	-0.443169	-0.459360	-0.471617	-0.000542
-0.041389	-0.362778	-0.391027	-0.299359	-0.000614
-0.046505	-0.357701	-0.311305	-0.318499	-0.000489
-0.045567	-0.378010	-0.367373	-0.366804	-0.000490
-0.039278	-0.304390	-0.263998	-0.215509	-0.000456
-0.046036	-0.312006	-0.331455	-0.446098	-0.000351
-0.044544	-0.342469	-0.409424	-0.395058	-0.000598
-0.040152	-0.494787	-0.528569	-0.535416	-0.000660
-0.048147	-0.378856	-0.355985	-0.331259	-0.000561
-0.043030	-0.357701	-0.380514	-0.323056	-0.000520
-0.038489	-0.368702	-0.386647	-0.338550	-0.000571
-0.048829	-0.390703	-0.340216	-0.376830	-0.000532
-0.044629	-0.385626	-0.316562	-0.363159	-0.000530
-0.035334	-0.277311	-0.374382	-0.418755	-0.000517
-0.047678	-0.275619	-0.359489	-0.282042	-0.000531
-0.043947	-0.372087	-0.306925	-0.453389	-0.000488
-0.036997	-0.350932	-0.432202	-0.323968	-0.000504
-0.048317	-0.377164	-0.228080	-0.283865	-0.000575
-0.045162	-0.270542	-0.262246	-0.286599	-0.000537
-0.036826	-0.235001	-0.324446	-0.229180	-0.000606
-0.049042	-0.402550	-0.426946	-0.409641	-0.000528
-0.046462	-0.332315	-0.336711	-0.398704	-0.000624
-0.039427	-0.269695	-0.408548	-0.342196	-0.000545
-0.045247	-0.181689	-0.246477	-0.259257	-0.000587
-0.049447	-0.297620	-0.334083	-0.430603	-0.000480
-0.042007	-0.267157	-0.411177	-0.311208	-0.000523
-0.046313	-0.291697	-0.366497	-0.371361	-0.000595
-0.047102	-0.218923	-0.207054	-0.200926	-0.000549
-0.038788	-0.164765	-0.210558	-0.262903	-0.000471
-0.044629	-0.300159	-0.266626	-0.313942	-0.000506
-0.045993	-0.231616	-0.365621	-0.283865	-0.000590
-0.040408	-0.373779	-0.381390	-0.379564	-0.000535
-0.045034	-0.307775	-0.353356	-0.375918	-0.000561
-0.046825	-0.367856	-0.420813	-0.443363	-0.000477
-0.042433	-0.405089	-0.476881	-0.420578	-0.000534
-0.043648	-0.344162	-0.329703	-0.412375	-0.000496
-0.037892	-0.368702	-0.400664	-0.360424	-0.000554
-0.059275	-0.422013	-0.342844	-0.336727	-0.000546
-0.048019	-0.275619	-0.299917	-0.170849	-0.000476
-0.045034	-0.293389	-0.316562	-0.321233	-0.000607
-0.044608	-0.295928	-0.440963	-0.297537	-0.000576
-0.040493	-0.455015	-0.468121	-0.415109	-0.000640
-0.047038	-0.361086	-0.349852	-0.378653	-0.000621
-0.046654	-0.344162	-0.362117	-0.391412	-0.000665
-0.042668	-0.455862	-0.511048	-0.419666	-0.000529
-0.045610	-0.168150	-0.286776	-0.235560	-0.000468
-0.045631	-0.327238	-0.329703	-0.282042	-0.000576
-0.040152	-0.393242	-0.383143	-0.344930	-0.000631
-0.046931	-0.361932	-0.419937	-0.479820	-0.000606
-0.043819	-0.339085	-0.370002	-0.385033	-0.000534
-0.043329	-0.345854	-0.346348	-0.388678	-0.000578
-0.048658	-0.421167	-0.403292	-0.387767	-0.000503
-0.047635	-0.323853	-0.372630	-0.339462	-0.000519
-0.041900	-0.310313	-0.384019	-0.316676	-0.000515
-0.045439	-0.210461	-0.307801	-0.311208	-0.000479
-0.047742	-0.280696	-0.352480	-0.211863	-0.000469
-0.043499	-0.246001	-0.414681	-0.424224	-0.000457
-0.046185	-0.220615	-0.335835	-0.241029	-0.000502
-0.049895	-0.354316	-0.335835	-0.247409	-0.000488
-0.040514	-0.262926	-0.259618	-0.220066	-0.000549
-0.045418	-0.301005	-0.329703	-0.337639	-0.000472
-0.047230	-0.268849	-0.350728	-0.302094	-0.000522
-0.044011	-0.300159	-0.391027	-0.354044	-0.000480
-0.043222	-0.284081	-0.325322	-0.307562	-0.000485
-0.044245	-0.356855	-0.422565	-0.433338	-0.000511
-0.041346	-0.245155	-0.305173	-0.269283	-0.000485
-0.039555	-0.193536	-0.355985	-0.259257	-0.000582
-0.046846	-0.374625	-0.450599	-0.329436	-0.000526
-0.043819	-0.472786	-0.437458	-0.435161	-0.000610
-0.046633	-0.414397	-0.443591	-0.414198	-0.000496
-0.047294	-0.372933	-0.355109	-0.317588	-0.000568
-0.042284	-0.299313	-0.358613	-0.253788	-0.000533
-0.039534	-0.427937	-0.348976	-0.437895	-0.000577
-0.047294	-0.225692	-0.198294	-0.271105	-0.000495
-0.044032	-0.251925	-0.418185	-0.325790	-0.000521
-0.036698	-0.264618	-0.353356	-0.292979	-0.000357
-0.047550	-0.383934	-0.403292	-0.370450	-0.000525
-0.049191	-0.481248	-0.444467	-0.464326	-0.000516
-0.037551	-0.251925	-0.284148	-0.235560	-0.000516
-0.048253	-0.385626	-0.387523	-0.337639	-0.000537
-0.048424	-0.529482	-0.429574	-0.406907	-0.000472
-0.040877	-0.287466	-0.421689	-0.302094	-0.000602
-0.048978	-0.318776	-0.403292	-0.347664	-0.000555
-0.051131	-0.351778	-0.335835	-0.218243	-0.000532
-0.038916	-0.328084	-0.358613	-0.344930	-0.000542
-0.046420	-0.366163	-0.414681	-0.435161	-0.000506
-0.053945	-0.364471	-0.405044	-0.417844	-0.000610
-0.037807	-0.357701	-0.398036	-0.258346	-0.000520
-0.046398	-0.444015	-0.369126	-0.252877	-0.000521
-0.053817	-0.296774	-0.324446	-0.259257	-0.000558
-0.044203	-0.404243	-0.419061	-0.361336	-0.000595
-0.046569	-0.341623	-0.405920	-0.383210	-0.000502
-0.051494	-0.423706	-0.473377	-0.459769	-0.000484
-0.043925	-0.440630	-0.516304	-0.507163	-0.000530
-0.044650	-0.416936	-0.432202	-0.392324	-0.000492
-0.047976	-0.344162	-0.320942	-0.213686	-0.000571
-0.042284	-0.342469	-0.385771	-0.192724	-0.000511
-0.044991	-0.341623	-0.407672	-0.336727	-0.000565
-0.051408	-0.301005	-0.309553	-0.269283	-0.000522
-0.042454	-0.357701	-0.372630	-0.317588	-0.000547
-0.040216	-0.207076	-0.300793	-0.184521	-0.000516
-0.050918	-0.383934	-0.362117	-0.372273	-0.000502
-0.024206	-0.301851	-0.331455	-0.382298	-0.000581
-0.038553	-0.279004	-0.339339	-0.323056	-0.000555
-0.051259	-0.360240	-0.362117	-0.376830	-0.000575
-0.044458	-0.428783	-0.377886	-0.350399	-0.000499
-0.041708	-0.394088	-0.457608	-0.455212	-0.000562
-0.051451	-0.457554	-0.393655	-0.416932	-0.000430
-0.043051	-0.396627	-0.456732	-0.369538	-0.000518
-0.042497	-0.339931	-0.386647	-0.295714	-0.000523
-0.051451	-0.456708	-0.518932	-0.343107	-0.000615
-0.041346	-0.300159	-0.348976	-0.232826	-0.000566
-0.042902	-0.387319	-0.416433	-0.323056	-0.000613
-0.048935	-0.342469	-0.369126	-0.443363	-0.000631
-0.041879	-0.330622	-0.353356	-0.333993	-0.000455
-0.042199	-0.440630	-0.380514	-0.372273	-0.000535
-0.050300	-0.356009	-0.471625	-0.509897	-0.000462
-0.045887	-0.311160	-0.383143	-0.273840	-0.000540
-0.045929	-0.367010	-0.482137	-0.360424	-0.000492
-0.046249	-0.383934	-0.355109	-0.315765	-0.000557
-0.044416	-0.296774	-0.365621	-0.152621	-0.000508
-0.046398	-0.441476	-0.391027	-0.419666	-0.000529
-0.047017	-0.357701	-0.371754	-0.303916	-0.000540
-0.044800	-0.370394	-0.378762	-0.248320	-0.000510
-0.043520	-0.225692	-0.320942	-0.203661	-0.000571
-0.042113	-0.240924	-0.310429	-0.266548	-0.000508
-0.045226	-0.426244	-0.405044	-0.393235	-0.000533
-0.045674	-0.414397	-0.523312	-0.406907	-0.000541
-0.042518	-0.323853	-0.369126	-0.385944	-0.000577
-0.046057	-0.362778	-0.389275	-0.346753	-0.000570
-0.043435	-0.382241	-0.418185	-0.307562	-0.000611
-0.038361	-0.219769	-0.392779	-0.285688	-0.000592
-0.044842	-0.290851	-0.327075	-0.259257	-0.000507
-0.044800	-0.347547	-0.341092	-0.249231	-0.000611
-0.040792	-0.471093	-0.510171	-0.484377	-0.000509
-0.046867	-0.321314	-0.341968	-0.307562	-0.000561
-0.045482	-0.392396	-0.405920	-0.349487	-0.000479
-0.038447	-0.358547	-0.382266	-0.342196	-0.000540
-0.047656	-0.372087	-0.429574	-0.453389	-0.000558
-0.047038	-0.352624	-0.395407	-0.428781	-0.000631
-0.040344	-0.341623	-0.341968	-0.305739	-0.000602
-0.040493	-0.182536	-0.248229	-0.081531	-0.000549
-0.048914	-0.367010	-0.309553	-0.359513	-0.000608
-0.040024	-0.306929	-0.317438	-0.269283	-0.000515
-0.045119	-0.360240	-0.444467	-0.434249	-0.000610
-0.049085	-0.328930	-0.490898	-0.333993	-0.000466
-0.039875	-0.365317	-0.380514	-0.276574	-0.000610
-0.045716	-0.361932	-0.308677	-0.272928	-0.000537
-0.052112	-0.393242	-0.376134	-0.362247	-0.000523
-0.043009	-0.322160	-0.289404	-0.292068	-0.000619
-0.056162	-0.353470	-0.344596	-0.224623	-0.000549
-0.049596	-0.328084	-0.382266	-0.323056	-0.000586
-0.043051	-0.316237	-0.398036	-0.344930	-0.000460
-0.046356	-0.426244	-0.337587	-0.359513	-0.000590
-0.047571	-0.268849	-0.344596	-0.199103	-0.000502
-0.043478	-0.312006	-0.395407	-0.405995	-0.000552
-0.043968	-0.379703	-0.396283	-0.292979	-0.000511
-0.046825	-0.372087	-0.358613	-0.298448	-0.000556
-0.042391	-0.392396	-0.363869	-0.425135	-0.000528
-0.044544	-0.392396	-0.318314	-0.399615	-0.000430
-0.050705	-0.578562	-0.481261	-0.516277	-0.000593
-0.043009	-0.372087	-0.415557	-0.306651	-0.000464
-0.043158	-0.312006	-0.425193	-0.395970	-0.000471
-0.047294	-0.294235	-0.286776	-0.294802	-0.000486
-0.043286	-0.312006	-0.473377	-0.358601	-0.000525
-0.037700	-0.367010	-0.288528	-0.306651	-0.000495
-0.049447	-0.414397	-0.419061	-0.322145	-0.000593
-0.043819	-0.320468	-0.396283	-0.389590	-0.000558
-0.039363	-0.313698	-0.362993	-0.365893	-0.000513
-0.044032	-0.286620	-0.379638	-0.379564	-0.000569
-0.042604	-0.295928	-0.365621	-0.285688	-0.000511
-0.039043	-0.396627	-0.402416	-0.463414	-0.000445
-0.046782	-0.251925	-0.221947	-0.316676	-0.000510
-0.045802	-0.224000	-0.301669	-0.346753	-0.000486
-0.040856	-0.353470	-0.280643	-0.387767	-0.000445
-0.046462	-0.342469	-0.385771	-0.412375	-0.000513
-0.045396	-0.382241	-0.391903	-0.375007	-0.000569
-0.040514	-0.425398	-0.392779	-0.358601	-0.000546
-0.044139	-0.304390	-0.221947	-0.322145	-0.000492
-0.050428	-0.331469	-0.253485	-0.357690	-0.000551
-0.044267	-0.394088	-0.366497	-0.407818	-0.000580
-0.046228	-0.518481	-0.460236	-0.525391	-0.000474
-0.048040	-0.339085	-0.423441	-0.322145	-0.000586
-0.040280	-0.221461	-0.306925	-0.331259	-0.000528
-0.040685	-0.299313	-0.202674	-0.271105	-0.000562
-0.044544	-0.303544	-0.321818	-0.277485	-0.000586
-0.045162	-0.417782	-0.490898	-0.477086	-0.000543
-0.039875	-0.393242	-0.362117	-0.397792	-0.000460
-0.043392	-0.357701	-0.289404	-0.263814	-0.000499
-0.041794	-0.343316	-0.291156	-0.261991	-0.000475
-0.040067	-0.207076	-0.399788	-0.293891	-0.000462
-0.044650	-0.307775	-0.339339	-0.317588	-0.000632
-0.043179	-0.350085	-0.244725	-0.354956	-0.000486
-0.042454	-0.315391	-0.248229	-0.278397	-0.000544
-0.043137	-0.190152	-0.219319	-0.251966	-0.000448
-0.043350	-0.270542	-0.228080	-0.313031	-0.000620
-0.037082	-0.333161	-0.276263	-0.272017	-0.000618
-0.045738	-0.280696	-0.370878	-0.385944	-0.000462
-0.042604	-0.306082	-0.357737	-0.336727	-0.000584
-0.038958	-0.334854	-0.352480	-0.300271	-0.000492
-0.045716	-0.264618	-0.213187	-0.200926	-0.000590
-0.044352	-0.297620	-0.295536	-0.205483	-0.000524
-0.040621	-0.344162	-0.413805	-0.250143	-0.000601
-0.046740	-0.284927	-0.369126	-0.325790	-0.000572
-0.043989	-0.228231	-0.268378	-0.250143	-0.000564
-0.044672	-0.256156	-0.294660	-0.212775	-0.000587
-0.049639	-0.403397	-0.469873	-0.498960	-0.000474
-0.048381	-0.378010	-0.393655	-0.363159	-0.000542
-0.046036	-0.510865	-0.421689	-0.365893	-0.000527
-0.045013	-0.133455	-0.222823	-0.235560	-0.000541
-0.048722	-0.443169	-0.373506	-0.320322	-0.000505
-0.043584	-0.312006	-0.342844	-0.192724	-0.000543
-0.046995	-0.328930	-0.324446	-0.378653	-0.000497
-0.051877	-0.376318	-0.428698	-0.319411	-0.000654
-0.046143	-0.286620	-0.236840	-0.204572	-0.000593
-0.043840	-0.351778	-0.334959	-0.274751	-0.000521
-0.046569	-0.206230	-0.207054	-0.195458	-0.000572
-0.046228	-0.344162	-0.346348	-0.327613	-0.000481
-0.025421	-0.401704	-0.385771	-0.267460	-0.000549
-0.048701	-0.386472	-0.409424	-0.371361	-0.000533
-0.042646	-0.375472	-0.314810	-0.277485	-0.000656
-0.039107	-0.387319	-0.376134	-0.362247	-0.000535
-0.046931	-0.413551	-0.461112	-0.389590	-0.000561
-0.043456	-0.331469	-0.360365	-0.303005	-0.000476
-0.038297	-0.320468	-0.315686	-0.376830	-0.000456
-0.049703	-0.427091	-0.465492	-0.393235	-0.000490
-0.045396	-0.353470	-0.392779	-0.342196	-0.000602
-0.032371	-0.185920	-0.309553	-0.200926	-0.000612
-0.046356	-0.216384	-0.251733	-0.292068	-0.000502
-0.044224	-0.337392	-0.378762	-0.355867	-0.000603
-0.038020	-0.385626	-0.330579	-0.341285	-0.000566
-0.048935	-0.325545	-0.338463	-0.323968	-0.000572
-0.046121	-0.338238	-0.264874	-0.264725	-0.000500
-0.036123	-0.249386	-0.215815	-0.285688	-0.000508
-0.048999	-0.312006	-0.271883	-0.340373	-0.000509
-0.048658	-0.498172	-0.461112	-0.442452	-0.000474
-0.040344	-0.499018	-0.473377	-0.405084	-0.000481
-0.050769	-0.477017	-0.522436	-0.516277	-0.000525
-0.045503	-0.369548	-0.365621	-0.364070	-0.000615
-0.038980	-0.354316	-0.310429	-0.333993	-0.000499
-0.048466	-0.317083	-0.323570	-0.344019	-0.000584
-0.047379	-0.323007	-0.299041	-0.241029	-0.000517
-0.038212	-0.313698	-0.314810	-0.323968	-0.000576
-0.049596	-0.413551	-0.461988	-0.428781	-0.000545
-0.055374	-0.548099	-0.501411	-0.653901	-0.000527
-0.044331	-0.485479	-0.458484	-0.546353	-0.000611
-0.046185	-0.213845	-0.279767	-0.260168	-0.000510
-0.049149	-0.367856	-0.363869	-0.426958	-0.000552
-0.044203	-0.475325	-0.493526	-0.473440	-0.000591
-0.042625	-0.350932	-0.348100	-0.394147	-0.000618
-0.046015	-0.381395	-0.364745	-0.406907	-0.000523
-0.043883	-0.405089	-0.483014	-0.415109	-0.000607
-0.043862	-0.322160	-0.375258	-0.360424	-0.000497
-0.048658	-0.339931	-0.366497	-0.323056	-0.000457
-0.041261	-0.390703	-0.437458	-0.393235	-0.000528
-0.039726	-0.257848	-0.331455	-0.403261	-0.000481
-0.045546	-0.207076	-0.174640	-0.170849	-0.000601
-0.041154	-0.352624	-0.361241	-0.266548	-0.000466
-0.043584	-0.446553	-0.447095	-0.497137	-0.000596
-0.048402	-0.415244	-0.473377	-0.454300	-0.000565
-0.040834	-0.277311	-0.280643	-0.258346	-0.000476
-0.040621	-0.330622	-0.380514	-0.332170	-0.000436
-0.045269	-0.246001	-0.277139	-0.267460	-0.000476
-0.040664	-0.238386	-0.246477	-0.304828	-0.000542
-0.042028	-0.414397	-0.339339	-0.341285	-0.000609
-0.047614	-0.411859	-0.370002	-0.451566	-0.000565
-0.044800	-0.428783	-0.447095	-0.393235	-0.000541
-0.041410	-0.309467	-0.361241	-0.414198	-0.000564
-0.046718	-0.332315	-0.341968	-0.220977	-0.000517
-0.045290	-0.332315	-0.347224	-0.299359	-0.000560
-0.041879	-0.411859	-0.371754	-0.326702	-0.000536
-0.046292	-0.330622	-0.312182	-0.346753	-0.000613
-0.048211	-0.285773	-0.287652	-0.380475	-0.000486
-0.044373	-0.386472	-0.429574	-0.397792	-0.000555
-0.045546	-0.434706	-0.384019	-0.383210	-0.000502
-0.043968	-0.413551	-0.370878	-0.452477	-0.000662
-0.047059	-0.405935	-0.475129	-0.395058	-0.000574
-0.046121	-0.357701	-0.326199	-0.367716	-0.000477
-0.048040	-0.179151	-0.330579	-0.205483	-0.000632
-0.045034	-0.385626	-0.374382	-0.355867	-0.000560
-0.041772	-0.337392	-0.213187	-0.301182	-0.000535
-0.046207	-0.381395	-0.352480	-0.283865	-0.000528
-0.045993	-0.378856	-0.377010	-0.316676	-0.000587
-0.042263	-0.378856	-0.370002	-0.385944	-0.000462
-0.046995	-0.339931	-0.306925	-0.270194	-0.000544
-0.043968	-0.248540	-0.306049	-0.215509	-0.000519
-0.038105	-0.327238	-0.350728	-0.375007	-0.000540
-0.047592	-0.389857	-0.398912	-0.342196	-0.000546
-0.043734	-0.418628	-0.266626	-0.259257	-0.000557
-0.036634	-0.335700	-0.371754	-0.322145	-0.000570
-0.047614	-0.387319	-0.392779	-0.402350	-0.000570
-0.045269	-0.459247	-0.559231	-0.512631	-0.000594
-0.038894	-0.393242	-0.373506	-0.401438	-0.000543
