Time domain signal
Samplerate: 100000 Samples/sec
Col 1 [N]	Model: Hammer PCB 056E80	SerialNr.: 27038	Sensitivity: 0,023300000  [V/N]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 2 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82951	Sensitivity: 0,000587000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 3 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82745	Sensitivity: 0,000567000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_right_top	
Col 4 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 125624	Sensitivity: 0,000545000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Cello Body	
Col 5 [m/s]	Model: Polytec IVS-400	SerialNr.: 0170642	Sensitivity: 40,000000000  [V/m/s]	PreampGain: 1,0	SensorPosition: Bridge_right_top	
DataLines: 114688
Col 1 [N]	Col 2 [m/s^2]	Col 3 [m/s^2]	Col 4 [m/s^2]	Col 5 [m/s]	
-0.021498	-0.532021	-0.511048	-0.819779	-0.000602
-0.023843	-0.459247	-0.478633	-0.649344	-0.000667
-0.019729	-0.537944	-0.601282	-0.730460	-0.000604
-0.020368	-0.641182	-0.574124	-0.900895	-0.000539
-0.027894	-0.636951	-0.620555	-0.855324	-0.000442
-0.024248	-0.727495	-0.736195	-0.973808	-0.000485
-0.019302	-0.573485	-0.448847	-0.879021	-0.000601
-0.025847	-0.472786	-0.408548	-0.690357	-0.000485
-0.022095	-0.599717	-0.530321	-0.866261	-0.000592
-0.020880	-0.538790	-0.546090	-0.882666	-0.000488
-0.028341	-0.679261	-0.686260	-1.026670	-0.000579
-0.023012	-0.532867	-0.609166	-0.877198	-0.000473
-0.019580	-0.569254	-0.574124	-0.896338	-0.000511
-0.024931	-0.507481	-0.476881	-0.817956	-0.000563
-0.020262	-0.565869	-0.567992	-0.796993	-0.000614
-0.016339	-0.487171	-0.422565	-0.777853	-0.000601
-0.025932	-0.505788	-0.506667	-0.768739	-0.000526
-0.021157	-0.463478	-0.486518	-0.759625	-0.000567
-0.014761	-0.498172	-0.576752	-0.902718	-0.000473
-0.027425	-0.542175	-0.573248	-0.865350	-0.000520
-0.021328	-0.600564	-0.481261	-0.779676	-0.000526
-0.013525	-0.544714	-0.568868	-0.838918	-0.000608
-0.026657	-0.612411	-0.595149	-0.893603	-0.000567
-0.023076	-0.669107	-0.683632	-0.916389	-0.000462
-0.014378	-0.550637	-0.543462	-0.880844	-0.000534
-0.023801	-0.490556	-0.436582	-0.735017	-0.000480
-0.023289	-0.602256	-0.546090	-0.872641	-0.000615
-0.014612	-0.543021	-0.560107	-0.733194	-0.000530
-0.026295	-0.603102	-0.577628	-0.864438	-0.000540
-0.025229	-0.684339	-0.567115	-0.862615	-0.000472
-0.017618	-0.631873	-0.646837	-0.859881	-0.000499
-0.027190	-0.642028	-0.508419	-0.855324	-0.000600
-0.022223	-0.537098	-0.488270	-0.828893	-0.000650
-0.014953	-0.573485	-0.597778	-0.854413	-0.000586
-0.027020	-0.551483	-0.513676	-0.796082	-0.000492
-0.025229	-0.516789	-0.509295	-0.788790	-0.000579
-0.013760	-0.558253	-0.487394	-0.827070	-0.000517
-0.025144	-0.696186	-0.508419	-0.831627	-0.000592
-0.027979	-0.615795	-0.474253	-0.817044	-0.000568
-0.016957	-0.464324	-0.425193	-0.749600	-0.000666
-0.022500	-0.500711	-0.549594	-0.768739	-0.000474
-0.026210	-0.559099	-0.654722	-0.920035	-0.000519
-0.020667	-0.789269	-0.733567	-0.993859	-0.000482
-0.021093	-0.553176	-0.593397	-0.828893	-0.000557
-0.021498	-0.560792	-0.470749	-0.681243	-0.000468
-0.018578	-0.491403	-0.518932	-0.773296	-0.000537
-0.019196	-0.558253	-0.589017	-0.787879	-0.000474
-0.023204	-0.515096	-0.567115	-0.914566	-0.000475
-0.020027	-0.704648	-0.740576	-0.885401	-0.000549
-0.017512	-0.635258	-0.638076	-0.848944	-0.000540
-0.023886	-0.489710	-0.473377	-0.755979	-0.000526
-0.017661	-0.428783	-0.549594	-0.752334	-0.000519
-0.018172	-0.625950	-0.613547	-0.875375	-0.000581
-0.024312	-0.548099	-0.537329	-0.788790	-0.000458
-0.033394	-0.485479	-0.545214	-0.745954	-0.000445
-0.016019	-0.518481	-0.447095	-0.723168	-0.000598
-0.025463	-0.499865	-0.574124	-0.839830	-0.000473
-0.024142	-0.632720	-0.618803	-0.786968	-0.000584
-0.016403	-0.540483	-0.561859	-0.840741	-0.000480
-0.023907	-0.581947	-0.508419	-0.770562	-0.000580
-0.024227	-0.497326	-0.399788	-0.755979	-0.000545
-0.017959	-0.578562	-0.585513	-0.878109	-0.000558
-0.023396	-0.521866	-0.540834	-0.745954	-0.000446
-0.025080	-0.581101	-0.575000	-0.776031	-0.000483
-0.021733	-0.612411	-0.574124	-0.858970	-0.000492
-0.024760	-0.560792	-0.584637	-0.861704	-0.000524
-0.026892	-0.509173	-0.465492	-0.712231	-0.000514
-0.019516	-0.537098	-0.433954	-0.671218	-0.000561
-0.024206	-0.611564	-0.532073	-0.799727	-0.000515
-0.025336	-0.455015	-0.415557	-0.759625	-0.000445
-0.016446	-0.510019	-0.451475	-0.790613	-0.000543
-0.022159	-0.430475	-0.410300	-0.697649	-0.000286
-0.022735	-0.460093	-0.545214	-0.941909	-0.000612
-0.016872	-0.515096	-0.546090	-0.707674	-0.000597
-0.019238	-0.507481	-0.529445	-0.801550	-0.000523
-0.022308	-0.493095	-0.527693	-0.869907	-0.000609
-0.017490	-0.546406	-0.526817	-0.812487	-0.000514
-0.017234	-0.385626	-0.482137	-0.728637	-0.000589
-0.023268	-0.530328	-0.572372	-0.846210	-0.000514
-0.019707	-0.525251	-0.530321	-0.876287	-0.000505
-0.020624	-0.504942	-0.522436	-0.791525	-0.000422
-0.025165	-0.575177	-0.549594	-0.776942	-0.000409
-0.020134	-0.596333	-0.552222	-0.885401	-0.000445
-0.014804	-0.546406	-0.426070	-0.895426	-0.000494
-0.023523	-0.576024	-0.430450	-0.776942	-0.000554
-0.022330	-0.603949	-0.538205	-0.790613	-0.000474
-0.018045	-0.594640	-0.589017	-0.899983	-0.000551
-0.023779	-0.504942	-0.521560	-0.832539	-0.000584
-0.023630	-0.445707	-0.504039	-0.857147	-0.000643
-0.017320	-0.540483	-0.548718	-0.910009	-0.000527
-0.023886	-0.609026	-0.454104	-0.809753	-0.000530
-0.022266	-0.530328	-0.333207	-0.695826	-0.000518
-0.018983	-0.614103	-0.512800	-0.862615	-0.000514
-0.025613	-0.501557	-0.391027	-0.741397	-0.000532
-0.028320	-0.553176	-0.469873	-0.789702	-0.000532
-0.016616	-0.500711	-0.441839	-0.712231	-0.000615
-0.023694	-0.526097	-0.498783	-0.869907	-0.000484
-0.029088	-0.587871	-0.546090	-0.863527	-0.000611
-0.017512	-0.556561	-0.589893	-0.813399	-0.000473
-0.024120	-0.563330	-0.572372	-0.847121	-0.000580
-0.032840	-0.565869	-0.468121	-0.677598	-0.000485
-0.023161	-0.479556	-0.548718	-0.806107	-0.000431
-0.020667	-0.515096	-0.347224	-0.786968	-0.000462
-0.029258	-0.524405	-0.489146	-0.702206	-0.000480
-0.019132	-0.561638	-0.398912	-0.673952	-0.000574
-0.019857	-0.422013	-0.401540	-0.693092	-0.000512
-0.028064	-0.627642	-0.568868	-0.845298	-0.000582
-0.018535	-0.449092	-0.430450	-0.692180	-0.000472
-0.020454	-0.533713	-0.484766	-0.873552	-0.000546
-0.024184	-0.496480	-0.514552	-0.732283	-0.000549
-0.020049	-0.466862	-0.553098	-0.858058	-0.000585
-0.020027	-0.576870	-0.481261	-0.801550	-0.000424
-0.027809	-0.709725	-0.609166	-0.807930	-0.000486
-0.022777	-0.725803	-0.589017	-0.993859	-0.000451
-0.018002	-0.521866	-0.532073	-0.800639	-0.000575
-0.026807	-0.528636	-0.504915	-0.781499	-0.000519
-0.021775	-0.647105	-0.558355	-0.706763	-0.000511
-0.017426	-0.599717	-0.562735	-0.809753	-0.000560
-0.029194	-0.613257	-0.469873	-0.768739	-0.000515
-0.022159	-0.499865	-0.469873	-0.756891	-0.000541
-0.017533	-0.625950	-0.522436	-0.797905	-0.000472
-0.028917	-0.553176	-0.526817	-0.842564	-0.000528
-0.024483	-0.658952	-0.652969	-0.872641	-0.000543
-0.023033	-0.649644	-0.497031	-0.889958	-0.000625
-0.027766	-0.592102	-0.569744	-0.849855	-0.000587
-0.021605	-0.706340	-0.632820	-1.019379	-0.000558
-0.016616	-0.634412	-0.585513	-0.786968	-0.000618
-0.026529	-0.615795	-0.549594	-0.838007	-0.000523
-0.024547	-0.606487	-0.568868	-0.895426	-0.000579
-0.022735	-0.610718	-0.590769	-0.848033	-0.000511
-0.026615	-0.592948	-0.573248	-0.866261	-0.000541
-0.021008	-0.604795	-0.515428	-0.759625	-0.000546
-0.024483	-0.565869	-0.627564	-0.879021	-0.000521
-0.024824	-0.559099	-0.602158	-0.852590	-0.000575
-0.021456	-0.627642	-0.659102	-0.827981	-0.000496
-0.022159	-0.583639	-0.605662	-0.883578	-0.000552
-0.021051	-0.582793	-0.526817	-0.842564	-0.000507
-0.021114	-0.657260	-0.677499	-0.926415	-0.000585
-0.022436	-0.655567	-0.573248	-0.873552	-0.000520
-0.019622	-0.563330	-0.563611	-0.864438	-0.000544
-0.021178	-0.605641	-0.511924	-0.755979	-0.000528
-0.022351	-0.581101	-0.531197	-0.812487	-0.000547
-0.018705	-0.487171	-0.531197	-0.739574	-0.000594
-0.022884	-0.610718	-0.614423	-0.834361	-0.000483
-0.025719	-0.706340	-0.660854	-1.011176	-0.000533
-0.019089	-0.670799	-0.695020	-0.956491	-0.000532
-0.021477	-0.513404	-0.447095	-0.777853	-0.000565
-0.024355	-0.646259	-0.584637	-0.988391	-0.000521
-0.016339	-0.603102	-0.576752	-0.834361	-0.000685
-0.021477	-0.462631	-0.441839	-0.721346	-0.000534
-0.023929	-0.651336	-0.604786	-0.837096	-0.000590
-0.017362	-0.543868	-0.475129	-0.734105	-0.000534
-0.022479	-0.566715	-0.577628	-0.786056	-0.000520
-0.023182	-0.479556	-0.491774	-0.786056	-0.000531
-0.017320	-0.594640	-0.496154	-0.908186	-0.000507
-0.024056	-0.627642	-0.621431	-0.924592	-0.000628
-0.027233	-0.596333	-0.539958	-0.780588	-0.000527
-0.007407	-0.543021	-0.518932	-0.725903	-0.000560
-0.020454	-0.611564	-0.450599	-0.682155	-0.000498
-0.028555	-0.512558	-0.476005	-0.720434	-0.000634
-0.019174	-0.455862	-0.462864	-0.827070	-0.000511
-0.021285	-0.573485	-0.465492	-0.824336	-0.000532
-0.028619	-0.477017	-0.465492	-0.745954	-0.000451
-0.019132	-0.534559	-0.502287	-0.704940	-0.000586
-0.021733	-0.459247	-0.436582	-0.691269	-0.000498
-0.023673	-0.510019	-0.355109	-0.791525	-0.000713
-0.018386	-0.467709	-0.445343	-0.714054	-0.000629
-0.020880	-0.455015	-0.471625	-0.762359	-0.000479
-0.022287	-0.554868	-0.604786	-0.831627	-0.000523
-0.020240	-0.571793	-0.431326	-0.694003	-0.000524
-0.020518	-0.664030	-0.547842	-0.871729	-0.000595
-0.025591	-0.564177	-0.519808	-0.880844	-0.000536
-0.020368	-0.603102	-0.575000	-0.881755	-0.000563
-0.018727	-0.499018	-0.598654	-0.806107	-0.000481
-0.024781	-0.499018	-0.455856	-0.739574	-0.000502
-0.018641	-0.391550	-0.368249	-0.628381	-0.000506
-0.015252	-0.523559	-0.406796	-0.775119	-0.000470
-0.027340	-0.603102	-0.493526	-0.899072	-0.000525
-0.021562	-0.518481	-0.480385	-0.792436	-0.000516
-0.015337	-0.484633	-0.403292	-0.745954	-0.000532
-0.025869	-0.527790	-0.496154	-0.833450	-0.000514
-0.024568	-0.650490	-0.589893	-0.798816	-0.000568
-0.017213	-0.559946	-0.493526	-0.860792	-0.000516
-0.028235	-0.557407	-0.470749	-0.814310	-0.000616
-0.022479	-0.599717	-0.617051	-0.785145	-0.000568
-0.017938	-0.588717	-0.563611	-0.826159	-0.000642
-0.021797	-0.482094	-0.549594	-0.827070	-0.000603
-0.024248	-0.520174	-0.446219	-0.775119	-0.000572
-0.018812	-0.537944	-0.504915	-0.930972	-0.000604
-0.020859	-0.570100	-0.405920	-0.759625	-0.000516
-0.025698	-0.428783	-0.472501	-0.815222	-0.000499
-0.020326	-0.564177	-0.480385	-0.811576	-0.000537
-0.022031	-0.538790	-0.490022	-0.781499	-0.000616
-0.024888	-0.438937	-0.501411	-0.708586	-0.000589
-0.020539	-0.575177	-0.547842	-0.840741	-0.000644
-0.020667	-0.495634	-0.569744	-0.799727	-0.000577
-0.021669	-0.504096	-0.490022	-0.719523	-0.000677
-0.019452	-0.574331	-0.552222	-0.848033	-0.000580
-0.021136	-0.600564	-0.569744	-0.893603	-0.000499
-0.023907	-0.708879	-0.527693	-0.905452	-0.000538
-0.022905	-0.610718	-0.665234	-0.868084	-0.000489
-0.018428	-0.600564	-0.454104	-0.807019	-0.000632
-0.018386	-0.523559	-0.381390	-0.707674	-0.000514
-0.021178	-0.619180	-0.548718	-0.811576	-0.000583
-0.019580	-0.565869	-0.623183	-0.915478	-0.000507
-0.022713	-0.467709	-0.402416	-0.726814	-0.000546
-0.018812	-0.425398	-0.398036	-0.753245	-0.000548
-0.017043	-0.591255	-0.582885	-0.768739	-0.000498
-0.026508	-0.704648	-0.624936	-0.951023	-0.000576
-0.025122	-0.686877	-0.730939	-1.023025	-0.000538
-0.019366	-0.616642	-0.512800	-0.814310	-0.000642
-0.024994	-0.501557	-0.586389	-0.811576	-0.000496
-0.024248	-0.680108	-0.601282	-0.817044	-0.000573
-0.021669	-0.619180	-0.595149	-0.771474	-0.000528
-0.025293	-0.620027	-0.500535	-0.880844	-0.000593
-0.023694	-0.494787	-0.379638	-0.728637	-0.000512
-0.023438	-0.613257	-0.627564	-0.835273	-0.000517
-0.024952	-0.617488	-0.649465	-0.821602	-0.000544
-0.028747	-0.651336	-0.670491	-0.838918	-0.000536
-0.024078	-0.489710	-0.481261	-0.731371	-0.000579
-0.025719	-0.627642	-0.519808	-0.905452	-0.000484
-0.027723	-0.555715	-0.507543	-0.803373	-0.000464
-0.023332	-0.499865	-0.426070	-0.712231	-0.000546
-0.021690	-0.572639	-0.454104	-0.815222	-0.000593
-0.028811	-0.485479	-0.545214	-0.821602	-0.000520
-0.025463	-0.508327	-0.544338	-0.818867	-0.000575
-0.021861	-0.543868	-0.499659	-0.755068	-0.000530
-0.026401	-0.596333	-0.559231	-0.993859	-0.000574
-0.024931	-0.566715	-0.523312	-0.819779	-0.000585
-0.015614	-0.443169	-0.498783	-0.792436	-0.000611
-0.022116	-0.442322	-0.503163	-0.719523	-0.000597
-0.025357	-0.668261	-0.589893	-0.972897	-0.000677
-0.017618	-0.609872	-0.630192	-0.891781	-0.000631
-0.021477	-0.642028	-0.525941	-0.815222	-0.000529
-0.024056	-0.633566	-0.575876	-0.855324	-0.000608
-0.012779	-0.580255	-0.556603	-0.849855	-0.000544
-0.025016	-0.581101	-0.567992	-0.915478	-0.000598
-0.020006	-0.529482	-0.435706	-0.690357	-0.000501
-0.014868	-0.732573	-0.632820	-0.963783	-0.000267
-0.028512	-0.602256	-0.513676	-0.913655	-0.000454
-0.024589	-0.663183	-0.632820	-0.843476	-0.000504
-0.013248	-0.606487	-0.544338	-0.949200	-0.000625
-0.029749	-0.809578	-0.769486	-1.007531	-0.000546
-0.024270	-0.599717	-0.567115	-0.843476	-0.000508
-0.012544	-0.481248	-0.391027	-0.748688	-0.000486
-0.025890	-0.483787	-0.457608	-0.703117	-0.000525
-0.022031	-0.559946	-0.469873	-0.657546	-0.000508
-0.014804	-0.508327	-0.493526	-0.812487	-0.000531
-0.025357	-0.492249	-0.502287	-0.677598	-0.000567
-0.025400	-0.515943	-0.403292	-0.770562	-0.000570
-0.014761	-0.534559	-0.514552	-0.796993	-0.000546
-0.025208	-0.512558	-0.476881	-0.809753	-0.000612
-0.026508	-0.536252	-0.490022	-0.748688	-0.000603
-0.005552	-0.529482	-0.468997	-0.761448	-0.000508
-0.024739	-0.526097	-0.568868	-0.892692	-0.000568
-0.031326	-0.576870	-0.592521	-0.873552	-0.000599
-0.021051	-0.713110	-0.588141	-0.877198	-0.000640
-0.024483	-0.642874	-0.617051	-0.833450	-0.000572
-0.025250	-0.608180	-0.415557	-0.701294	-0.000629
-0.019516	-0.598025	-0.653846	-0.834361	-0.000488
-0.021903	-0.675876	-0.554851	-0.893603	-0.000572
-0.023140	-0.603949	-0.501411	-0.774208	-0.000563
-0.017021	-0.533713	-0.504039	-0.796993	-0.000630
-0.018705	-0.467709	-0.480385	-0.667572	-0.000603
-0.022585	-0.466862	-0.518932	-0.786056	-0.000499
-0.019025	-0.687723	-0.643333	-0.954668	-0.000507
-0.026167	-0.599717	-0.518056	-0.895426	-0.000509
-0.022735	-0.462631	-0.435706	-0.758714	-0.000601
-0.019025	-0.525251	-0.508419	-0.772385	-0.000532
-0.022351	-0.577716	-0.638953	-0.899983	-0.000488
-0.022756	-0.526943	-0.444467	-0.632027	-0.000521
-0.019899	-0.565869	-0.467244	-0.776942	-0.000568
-0.018023	-0.593794	-0.557479	-0.852590	-0.000566
-0.025101	-0.620873	-0.563611	-0.862615	-0.000530
-0.020091	-0.513404	-0.569744	-0.794259	-0.000563
-0.019580	-0.582793	-0.569744	-0.905452	-0.000467
-0.022500	-0.517635	-0.535577	-0.843476	-0.000564
-0.020070	-0.479556	-0.397160	-0.743220	-0.000536
-0.018940	-0.537944	-0.472501	-0.869907	-0.000533
-0.025101	-0.513404	-0.512800	-0.799727	-0.000508
-0.023950	-0.453323	-0.459360	-0.762359	-0.000531
-0.021626	-0.488018	-0.446219	-0.684889	-0.000532
-0.022905	-0.532867	-0.600406	-0.836184	-0.000574
-0.026167	-0.501557	-0.525941	-0.770562	-0.000564
-0.021733	-0.680954	-0.519808	-0.930060	-0.000499
-0.023673	-0.669107	-0.557479	-1.013911	-0.000575
-0.027787	-0.614949	-0.413805	-0.767828	-0.000430
-0.022436	-0.610718	-0.522436	-0.819779	-0.000599
-0.022692	-0.674184	-0.588141	-0.934617	-0.000519
-0.025655	-0.531174	-0.505791	-0.780588	-0.000542
-0.023545	-0.664876	-0.531197	-0.851678	-0.000478
-0.022116	-0.530328	-0.553098	-0.884489	-0.000461
-0.022948	-0.500711	-0.437458	-0.839830	-0.000467
-0.022521	-0.619180	-0.533825	-0.793348	-0.000544
-0.018279	-0.651336	-0.582885	-0.885401	-0.000570
-0.013461	-0.449938	-0.445343	-0.750511	-0.000535
-0.022308	-0.606487	-0.532073	-0.836184	-0.000547
-0.025101	-0.488864	-0.481261	-0.852590	-0.000523
-0.022841	-0.534559	-0.489146	-0.735017	-0.000490
-0.018151	-0.614949	-0.447971	-0.788790	-0.000453
-0.016232	-0.656414	-0.600406	-0.920946	-0.000535
-0.024270	-0.536252	-0.390151	-0.836184	-0.000536
-0.017554	-0.547252	-0.490022	-0.704940	-0.000677
-0.016062	-0.509173	-0.567992	-0.867172	-0.000548
-0.023630	-0.532021	-0.440963	-0.718611	-0.000612
-0.021093	-0.544714	-0.559231	-0.911832	-0.000632
-0.015550	-0.504942	-0.500535	-0.802462	-0.000503
-0.021562	-0.449092	-0.349852	-0.721346	-0.000516
-0.023332	-0.674184	-0.665234	-0.838007	-0.000621
-0.019942	-0.629335	-0.560107	-0.953757	-0.000617
-0.023566	-0.595486	-0.440963	-0.743220	-0.000547
-0.025165	-0.585332	-0.542586	-0.763271	-0.000667
-0.015444	-0.428783	-0.426946	-0.741397	-0.000495
-0.023332	-0.648798	-0.472501	-0.807930	-0.000595
-0.027190	-0.657260	-0.483014	-0.776942	-0.000588
-0.020368	-0.592948	-0.541710	-0.827981	-0.000547
-0.023225	-0.523559	-0.457608	-0.686712	-0.000616
-0.026295	-0.543021	-0.383143	-0.643875	-0.000525
-0.019558	-0.455862	-0.408548	-0.617444	-0.000441
-0.022436	-0.554868	-0.486518	-0.737751	-0.000484
-0.027595	-0.639489	-0.477757	-0.893603	-0.000605
-0.020496	-0.660645	-0.485642	-0.803373	-0.000507
-0.020091	-0.514250	-0.417309	-0.702206	-0.000554
-0.026956	-0.565869	-0.469873	-0.681243	-0.000570
-0.019132	-0.452477	-0.429574	-0.722257	-0.000610
-0.019516	-0.651336	-0.491774	-0.853501	-0.000559
-0.033245	-0.736804	-0.572372	-0.934617	-0.000517
-0.020176	-0.555715	-0.468997	-0.848033	-0.000506
-0.026423	-0.570946	-0.510171	-0.875375	-0.000515
-0.028768	-0.565023	-0.541710	-0.858058	-0.000489
-0.020368	-0.570946	-0.485642	-0.859881	-0.000520
-0.017192	-0.655567	-0.594273	-0.867172	-0.000604
-0.028256	-0.524405	-0.483890	-0.848033	-0.000519
-0.021392	-0.594640	-0.510171	-0.792436	-0.000601
-0.019558	-0.658106	-0.539958	-0.901806	-0.000551
-0.033053	-0.493095	-0.444467	-0.769651	-0.000472
-0.020539	-0.583639	-0.469873	-0.813399	-0.000524
-0.018705	-0.495634	-0.508419	-0.775119	-0.000478
-0.025677	-0.387319	-0.366497	-0.644787	-0.000607
-0.020816	-0.430475	-0.478633	-0.661192	-0.000559
-0.018812	-0.631873	-0.537329	-0.821602	-0.000601
-0.028427	-0.600564	-0.528569	-0.848944	-0.000468
-0.025293	-0.619180	-0.460236	-0.770562	-0.000615
-0.016979	-0.444015	-0.328827	-0.730460	-0.000594
-0.025101	-0.544714	-0.415557	-0.799727	-0.000608
-0.026231	-0.580255	-0.463740	-0.773296	-0.000479
-0.021647	-0.538790	-0.433954	-0.786056	-0.000512
-0.026231	-0.525251	-0.454980	-0.781499	-0.000538
-0.027020	-0.528636	-0.571496	-0.736840	-0.000515
-0.023651	-0.591255	-0.483890	-0.887224	-0.000599
-0.022841	-0.492249	-0.397160	-0.550911	-0.000489
-0.012928	-0.573485	-0.443591	-0.691269	-0.000532
-0.023929	-0.629335	-0.593397	-0.907275	-0.000477
-0.024525	-0.565869	-0.566239	-0.803373	-0.000581
-0.019622	-0.779114	-0.695897	-0.837096	-0.000538
-0.022159	-0.545560	-0.455856	-0.796082	-0.000519
-0.021413	-0.554868	-0.558355	-0.878109	-0.000468
-0.019366	-0.504942	-0.499659	-0.779676	-0.000489
-0.023374	-0.660645	-0.598654	-0.932794	-0.000536
-0.017362	-0.518481	-0.444467	-0.858058	-0.000512
-0.022031	-0.587871	-0.549594	-0.872641	-0.000592
-0.020987	-0.548945	-0.558355	-0.838007	-0.000529
-0.018620	-0.679261	-0.575000	-0.834361	-0.000522
-0.023523	-0.580255	-0.599530	-0.851678	-0.000537
-0.023332	-0.566715	-0.478633	-0.748688	-0.000580
-0.018002	-0.482940	-0.510171	-0.816133	-0.000519
-0.024739	-0.741035	-0.533825	-0.873552	-0.000672
-0.023289	-0.537944	-0.560107	-0.714966	-0.000476
-0.015913	-0.455015	-0.414681	-0.670306	-0.000470
-0.020667	-0.510865	-0.385771	-0.739574	-0.000525
-0.024440	-0.521020	-0.567115	-0.826159	-0.000555
-0.020176	-0.642028	-0.569744	-0.843476	-0.000627
-0.023268	-0.695339	-0.575000	-0.930972	-0.000545
-0.028640	-0.642028	-0.553098	-0.875375	-0.000627
-0.017064	-0.564177	-0.430450	-0.766005	-0.000530
-0.020859	-0.443169	-0.377886	-0.665749	-0.000584
-0.026913	-0.585332	-0.447095	-0.786056	-0.000468
-0.020923	-0.554868	-0.456732	-0.836184	-0.000518
-0.022394	-0.596333	-0.454104	-0.811576	-0.000465
-0.031049	-0.653875	-0.621431	-0.842564	-0.000502
-0.021008	-0.577716	-0.549594	-0.813399	-0.000545
-0.020432	-0.644567	-0.484766	-0.859881	-0.000507
-0.030196	-0.635258	-0.570620	-0.855324	-0.000590
-0.019814	-0.587871	-0.468121	-0.821602	-0.000483
-0.017853	-0.480402	-0.351604	-0.704940	-0.000482
-0.025058	-0.559099	-0.547842	-0.743220	-0.000509
-0.021221	-0.608180	-0.582885	-0.810665	-0.000480
-0.017128	-0.560792	-0.548718	-0.870818	-0.000422
-0.025357	-0.566715	-0.546966	-0.805196	-0.000530
-0.021520	-0.554868	-0.520684	-0.857147	-0.000613
-0.017064	-0.545560	-0.551346	-0.862615	-0.000532
-0.027702	-0.585332	-0.574124	-0.951934	-0.000499
-0.023182	-0.625950	-0.571496	-0.893603	-0.000486
-0.030793	-0.546406	-0.567992	-0.851678	-0.000593
-0.026551	-0.570946	-0.521560	-0.864438	-0.000558
-0.022031	-0.626796	-0.599530	-0.957403	-0.000578
-0.013589	-0.632720	-0.602158	-0.888135	-0.000480
-0.026636	-0.659798	-0.583761	-0.850767	-0.000478
-0.022244	-0.570100	-0.556603	-0.799727	-0.000621
-0.033053	-0.597179	-0.584637	-0.838918	-0.000548
-0.027595	-0.570100	-0.484766	-0.785145	-0.000603
-0.022031	-0.638643	-0.615299	-0.879932	-0.000579
-0.025314	-0.538790	-0.489146	-0.914566	-0.000639
-0.026252	-0.598025	-0.479509	-0.807019	-0.000520
-0.025996	-0.659798	-0.576752	-0.936440	-0.000557
-0.020049	-0.588717	-0.547842	-0.683066	-0.000506
-0.026295	-0.630181	-0.520684	-0.876287	-0.000566
-0.024504	-0.481248	-0.512800	-0.847121	-0.000522
-0.017895	-0.589563	-0.469873	-0.719523	-0.000519
-0.026252	-0.666568	-0.603034	-0.891781	-0.000580
-0.027894	-0.609872	-0.588141	-0.752334	-0.000498
-0.021328	-0.616642	-0.472501	-0.755979	-0.000563
-0.022521	-0.636951	-0.521560	-0.707674	-0.000542
-0.024994	-0.689416	-0.522436	-0.872641	-0.000580
-0.021306	-0.612411	-0.619679	-0.919123	-0.000520
-0.022244	-0.623411	-0.612671	-0.857147	-0.000591
-0.023929	-0.594640	-0.636324	-0.881755	-0.000520
-0.021051	-0.637797	-0.629316	-0.860792	-0.000598
-0.024312	-0.604795	-0.490898	-0.886312	-0.000512
-0.023758	-0.554022	-0.575876	-0.874464	-0.000656
-0.020965	-0.589563	-0.578504	-0.827070	-0.000561
-0.019196	-0.666568	-0.658226	-0.972897	-0.000512
-0.024355	-0.608180	-0.506667	-0.842564	-0.000504
-0.020880	-0.630181	-0.546966	-0.779676	-0.000485
-0.027425	-0.790115	-0.685384	-0.993859	-0.000549
-0.025634	-0.708879	-0.627564	-0.971074	-0.000535
-0.019793	-0.596333	-0.690640	-0.785145	-0.000585
-0.013205	-0.496480	-0.471625	-0.741397	-0.000534
-0.022649	-0.528636	-0.490898	-0.848033	-0.000632
-0.021157	-0.631027	-0.578504	-0.875375	-0.000517
-0.015486	-0.556561	-0.604786	-0.861704	-0.000496
-0.024334	-0.586178	-0.544338	-0.902718	-0.000618
-0.024760	-0.581101	-0.668739	-0.874464	-0.000534
-0.015444	-0.511712	-0.476005	-0.714054	-0.000587
-0.022628	-0.383934	-0.474253	-0.757802	-0.000493
-0.026103	-0.598871	-0.480385	-0.892692	-0.000514
-0.018535	-0.614103	-0.631944	-0.863527	-0.000495
-0.022116	-0.522712	-0.487394	-0.712231	-0.000559
-0.026892	-0.506634	-0.493526	-0.689446	-0.000565
-0.021051	-0.507481	-0.617051	-0.809753	-0.000514
-0.021903	-0.549791	-0.490898	-0.801550	-0.000521
-0.023502	-0.362778	-0.320942	-0.648432	-0.000568
-0.026295	-0.429629	-0.499659	-0.762359	-0.000565
-0.023310	-0.634412	-0.631068	-0.909098	-0.000486
-0.026956	-0.643720	-0.540834	-0.983834	-0.000632
-0.026146	-0.663183	-0.650341	-0.886312	-0.000610
-0.020326	-0.585332	-0.481261	-0.929149	-0.000518
-0.024291	-0.735111	-0.647713	-0.987479	-0.000552
-0.027340	-0.699570	-0.688012	-0.947377	-0.000555
