Time domain signal
Samplerate: 100000 Samples/sec
Col 1 [N]	Model: Hammer PCB 056E80	SerialNr.: 27038	Sensitivity: 0,023300000  [V/N]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 2 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82951	Sensitivity: 0,000587000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 3 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82745	Sensitivity: 0,000567000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_right_top	
Col 4 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 125624	Sensitivity: 0,000545000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Cello Body	
Col 5 [m/s]	Model: Polytec IVS-400	SerialNr.: 0170642	Sensitivity: 40,000000000  [V/m/s]	PreampGain: 1,0	SensorPosition: Bridge_right_top	
DataLines: 114688
Col 1 [N]	Col 2 [m/s^2]	Col 3 [m/s^2]	Col 4 [m/s^2]	Col 5 [m/s]	
0.006685	-0.542175	-0.766857	-0.807930	-0.000460
-0.002908	-0.664876	-0.700277	-0.809753	-0.000538
-0.006085	-0.653029	-0.713418	-0.693092	-0.000514
0.004106	-0.628489	-0.770362	-0.678509	-0.000541
-0.003356	-0.718187	-0.713418	-0.814310	-0.000517
-0.007215	-0.743573	-0.781751	-0.861704	-0.000553
0.004042	-0.764729	-0.751964	-0.805196	-0.000564
-0.003356	-0.648798	-0.729187	-0.831627	-0.000515
-0.009219	-0.696186	-0.768610	-0.794259	-0.000615
-0.000776	-0.763036	-0.699401	-0.762359	-0.000513
-0.003441	-0.758805	-0.731815	-0.841653	-0.000556
-0.011265	-0.724110	-0.810661	-0.868084	-0.000479
0.002826	-0.631027	-0.669615	-0.725903	-0.000532
-0.003996	-0.754574	-0.819421	-0.859881	-0.000473
-0.006319	-0.796038	-0.816793	-0.925503	-0.000540
-0.000585	-0.796038	-0.881622	-0.979277	-0.000387
-0.001373	-0.790115	-0.772114	-0.926415	-0.000489
-0.005509	-0.753728	-0.774742	-0.930972	-0.000607
0.000290	-0.694493	-0.829058	-0.776031	-0.000521
0.001547	-0.665722	-0.757221	-0.841653	-0.000608
-0.005530	-0.630181	-0.740576	-0.818867	-0.000534
0.000993	-0.653875	-0.845703	-0.732283	-0.000651
0.004042	-0.704648	-0.801900	-0.827981	-0.000590
-0.009155	-0.760498	-0.863224	-0.950111	-0.000537
0.005896	-0.698724	-0.699401	-0.807019	-0.000564
0.004297	-0.773191	-0.724807	-0.754157	-0.000581
-0.006959	-0.625104	-0.716046	-0.833450	-0.000607
0.002720	-0.713110	-0.795768	-0.745042	-0.000540
0.000695	-0.798577	-0.835190	-0.962871	-0.000586
-0.004784	-0.631873	-0.703781	-0.776942	-0.000500
0.002357	-0.677569	-0.803652	-0.813399	-0.000547
0.002720	-0.654721	-0.792263	-0.873552	-0.000439
-0.005317	-0.683492	-0.752841	-0.751422	-0.000525
0.001995	-0.650490	-0.677499	-0.735928	-0.000549
0.002038	-0.659798	-0.724807	-0.806107	-0.000574
-0.003654	-0.622565	-0.724807	-0.811576	-0.000563
-0.001416	-0.711417	-0.755469	-0.790613	-0.000494
0.013592	-0.754574	-0.892134	-0.976542	-0.000486
-0.004507	-0.768113	-0.743204	-0.826159	-0.000493
-0.006000	-0.582793	-0.690640	-0.739574	-0.000612
-0.000563	-0.670799	-0.744080	-0.849855	-0.000520
-0.003505	-0.758805	-0.815917	-0.845298	-0.000494
-0.001139	-0.634412	-0.660854	-0.614710	-0.000522
-0.000158	-0.636105	-0.700277	-0.708586	-0.000532
0.001100	-0.680954	-0.678375	-0.685800	-0.000555
-0.000712	-0.698724	-0.693268	-0.904540	-0.000600
-0.002482	-0.731726	-0.848331	-0.876287	-0.000537
0.001142	-0.609872	-0.704657	-0.770562	-0.000521
0.003274	-0.587871	-0.668739	-0.778765	-0.000493
-0.000030	-0.571793	-0.681880	-0.659369	-0.000523
0.000929	-0.774037	-0.813289	-0.716789	-0.000618
-0.000393	-0.595486	-0.730063	-0.747777	-0.000506
-0.000691	-0.794346	-0.839571	-0.848944	-0.000538
0.002699	-0.653875	-0.816793	-0.820690	-0.000532
-0.000371	-0.644567	-0.744956	-0.807019	-0.000510
-0.000307	-0.614103	-0.767734	-0.779676	-0.000522
0.005001	-0.640336	-0.789635	-0.747777	-0.000502
-0.001864	-0.548099	-0.750212	-0.771474	-0.000598
0.000098	-0.586178	-0.673995	-0.696737	-0.000499
0.005406	-0.647105	-0.732691	-0.794259	-0.000519
-0.000222	-0.658952	-0.668739	-0.783322	-0.000550
-0.001693	-0.658952	-0.776494	-0.718611	-0.000527
0.006195	-0.620873	-0.622307	-0.700383	-0.000539
-0.001736	-0.638643	-0.695020	-0.784233	-0.000560
-0.003889	-0.553176	-0.682756	-0.648432	-0.000541
0.002805	-0.652183	-0.773866	-0.684889	-0.000564
0.001036	-0.583639	-0.720426	-0.796993	-0.000513
-0.005125	-0.636105	-0.748460	-0.725903	-0.000616
0.001739	-0.644567	-0.894762	-0.851678	-0.000474
-0.002056	-0.645413	-0.793139	-0.823424	-0.000470
-0.009048	-0.682646	-0.831686	-0.765094	-0.000549
0.000417	-0.651336	-0.675747	-0.787879	-0.000484
-0.021157	-0.614103	-0.728311	-0.827981	-0.000511
-0.007449	-0.676723	-0.910532	-0.841653	-0.000537
0.002507	-0.592948	-0.774742	-0.762359	-0.000512
-0.003207	-0.591255	-0.717798	-0.776031	-0.000479
-0.006063	-0.584486	-0.686260	-0.737751	-0.000510
0.001846	-0.612411	-0.701153	-0.756891	-0.000544
-0.002461	-0.621719	-0.814165	-0.818867	-0.000497
-0.006127	-0.636951	-0.830810	-0.839830	-0.000579
0.000695	-0.687723	-0.788759	-0.842564	-0.000543
0.001590	-0.632720	-0.736195	-0.841653	-0.000571
-0.005573	-0.773191	-0.912284	-0.860792	-0.000473
-0.000478	-0.687723	-0.850959	-0.822513	-0.000508
0.002379	-0.594640	-0.776494	-0.834361	-0.000494
-0.005339	-0.653029	-0.825554	-0.816133	-0.000569
0.001334	-0.587871	-0.736195	-0.741397	-0.000602
0.007559	-0.624258	-0.676623	-0.704940	-0.000487
0.006344	-0.528636	-0.690640	-0.689446	-0.000533
0.001419	-0.522712	-0.731815	-0.787879	-0.000459
0.005726	-0.609026	-0.730063	-0.712231	-0.000598
0.000865	-0.550637	-0.752841	-0.686712	-0.000465
-0.001672	-0.670799	-0.742328	-0.839830	-0.000625
0.005065	-0.580255	-0.758973	-0.704029	-0.000528
-0.002994	-0.637797	-0.786131	-0.778765	-0.000516
0.000950	-0.554868	-0.723930	-0.724080	-0.000492
0.005768	-0.516789	-0.617927	-0.680332	-0.000463
-0.001309	-0.613257	-0.741452	-0.783322	-0.000377
-0.005445	-0.647951	-0.716046	-0.814310	-0.000508
0.018602	-0.605641	-0.713418	-0.831627	-0.000588
-0.000222	-0.632720	-0.723930	-0.768739	-0.000517
-0.006980	-0.688570	-0.983245	-0.903629	-0.000570
-0.000521	-0.673338	-0.735319	-0.831627	-0.000485
0.000481	-0.545560	-0.787007	-0.733194	-0.000531
-0.003313	-0.598871	-0.673995	-0.826159	-0.000497
0.001164	-0.648798	-0.843075	-0.836184	-0.000565
0.004319	-0.530328	-0.693268	-0.657546	-0.000513
0.000055	-0.501557	-0.693268	-0.698560	-0.000560
0.002485	-0.543021	-0.845703	-0.771474	-0.000583
0.001931	-0.607333	-0.725683	-0.807019	-0.000520
0.001675	-0.592948	-0.755469	-0.696737	-0.000488
-0.000371	-0.644567	-0.790511	-0.722257	-0.000502
0.002549	-0.607333	-0.780874	-0.802462	-0.000563
-0.001736	-0.535405	-0.657350	-0.624735	-0.000429
-0.000649	-0.574331	-0.716922	-0.704029	-0.000527
-0.001544	-0.755420	-0.900019	-0.952846	-0.000575
-0.003590	-0.691108	-0.852712	-0.917300	-0.000490
0.001505	-0.522712	-0.749336	-0.609241	-0.000583
0.005598	-0.586178	-0.645961	-0.679420	-0.000482
-0.002056	-0.662337	-0.810661	-0.831627	-0.000588
-0.003377	-0.680954	-0.849207	-0.899072	-0.000480
0.002102	-0.660645	-0.687136	-0.788790	-0.000506
-0.004784	-0.653875	-0.761601	-0.853501	-0.000538
-0.000201	-0.612411	-0.697649	-0.756891	-0.000528
0.001142	-0.548945	-0.695897	-0.717700	-0.000563
-0.001885	-0.632720	-0.815917	-0.799727	-0.000513
-0.004720	-0.647951	-0.857092	-0.831627	-0.000561
-0.000521	-0.634412	-0.750212	-0.796082	-0.000477
-0.002652	-0.641182	-0.835190	-0.816133	-0.000538
-0.002333	-0.609026	-0.702029	-0.772385	-0.000509
0.001270	-0.635258	-0.730063	-0.797905	-0.000599
-0.001501	-0.584486	-0.698525	-0.757802	-0.000559
-0.005467	-0.609872	-0.775618	-0.677598	-0.000639
-0.004870	-0.708032	-0.809785	-0.906363	-0.000518
-0.001437	-0.556561	-0.780874	-0.819779	-0.000566
-0.007982	-0.554022	-0.793139	-0.728637	-0.000576
-0.001587	-0.503249	-0.705533	-0.724080	-0.000514
-0.003825	-0.713956	-0.774742	-0.884489	-0.000592
-0.005509	-0.633566	-0.816793	-0.776942	-0.000558
0.001228	-0.574331	-0.709913	-0.684889	-0.000550
0.005875	-0.610718	-0.833438	-0.750511	-0.000460
-0.006639	-0.718187	-0.896515	-0.994771	-0.000523
-0.000670	-0.581101	-0.716922	-0.769651	-0.000562
0.009030	-0.387319	-0.563611	-0.721346	-0.000520
-0.000179	-0.565869	-0.635448	-0.677598	-0.000510
-0.001352	-0.752035	-0.889506	-0.886312	-0.000478
0.005960	-0.636951	-0.749336	-0.769651	-0.000458
-0.002418	-0.546406	-0.602158	-0.636584	-0.000502
0.000119	-0.564177	-0.793139	-0.685800	-0.000572
0.009094	-0.510019	-0.771238	-0.759625	-0.000517
-0.002183	-0.512558	-0.687136	-0.686712	-0.000592
-0.002397	-0.646259	-0.918416	-0.761448	-0.000608
0.008391	-0.521020	-0.783503	-0.766005	-0.000526
-0.005488	-0.676723	-0.799272	-0.892692	-0.000471
-0.000521	-0.656414	-0.758973	-0.765094	-0.000561
0.006024	-0.631027	-0.806280	-0.832539	-0.000560
-0.005424	-0.719033	-0.893886	-0.896338	-0.000489
0.001334	-0.422013	-0.638076	-0.649344	-0.000542
0.008028	-0.611564	-0.733567	-0.703117	-0.000464
-0.003953	-0.609872	-0.755469	-0.786056	-0.000552
-0.001885	-0.622565	-0.699401	-0.636584	-0.000479
0.009435	-0.379703	-0.607414	-0.608330	-0.000534
-0.001821	-0.502403	-0.666110	-0.730460	-0.000577
-0.005424	-0.556561	-0.714294	-0.779676	-0.000544
0.001952	-0.662337	-0.779998	-0.836184	-0.000536
-0.003825	-0.684339	-0.801024	-0.804285	-0.000500
-0.007065	-0.664030	-0.735319	-0.794259	-0.000577
0.001270	-0.681800	-0.781751	-0.810665	-0.000502
-0.002077	-0.681800	-0.832562	-0.778765	-0.000614
-0.002930	-0.554022	-0.708161	-0.764182	-0.000488
0.005491	-0.462631	-0.595149	-0.590101	-0.000504
-0.000222	-0.621719	-0.716922	-0.748688	-0.000526
-0.002226	-0.614949	-0.713418	-0.771474	-0.000492
0.003743	-0.493095	-0.777370	-0.681243	-0.000526
0.000290	-0.665722	-0.686260	-0.807930	-0.000524
-0.001523	-0.549791	-0.654722	-0.740485	-0.000565
0.004425	-0.419475	-0.663482	-0.724080	-0.000505
0.003637	-0.611564	-0.751088	-0.862615	-0.000548
-0.001736	-0.496480	-0.687136	-0.743220	-0.000532
0.001505	-0.636105	-0.880745	-0.912743	-0.000596
0.004873	-0.662337	-0.806280	-0.871729	-0.000551
-0.001821	-0.614103	-0.722178	-0.855324	-0.000567
0.001462	-0.615795	-0.820297	-0.755979	-0.000573
0.004937	-0.591255	-0.796644	-0.807930	-0.000607
-0.003249	-0.591255	-0.765981	-0.820690	-0.000615
0.001824	-0.611564	-0.691516	-0.838007	-0.000485
0.001739	-0.686031	-0.862348	-0.826159	-0.000587
-0.000478	-0.548099	-0.767734	-0.807019	-0.000500
0.000119	-0.517635	-0.790511	-0.700383	-0.000518
0.003892	-0.503249	-0.702029	-0.677598	-0.000480
-0.000158	-0.532021	-0.698525	-0.752334	-0.000491
-0.000627	-0.511712	-0.685384	-0.858058	-0.000553
0.004042	-0.626796	-0.828182	-0.768739	-0.000486
-0.004529	-0.652183	-0.787883	-0.910009	-0.000519
-0.006277	-0.673338	-0.871109	-0.812487	-0.000584
-0.000094	-0.579408	-0.765105	-0.711320	-0.000535
-0.000968	-0.593794	-0.780874	-0.728637	-0.000476
-0.005530	-0.559946	-0.657350	-0.724991	-0.000609
-0.000329	-0.688570	-0.907027	-0.798816	-0.000559
-0.001160	-0.637797	-0.848331	-0.769651	-0.000622
-0.003676	-0.571793	-0.701153	-0.851678	-0.000600
-0.000052	-0.660645	-0.786131	-0.774208	-0.000471
0.001249	-0.639489	-0.826430	-0.820690	-0.000541
-0.001629	-0.681800	-0.901771	-0.817956	-0.000549
-0.000414	-0.576870	-0.770362	-0.779676	-0.000567
0.003295	-0.556561	-0.703781	-0.608330	-0.000438
-0.002333	-0.573485	-0.815041	-0.724991	-0.000582
-0.004017	-0.797731	-0.851835	-0.779676	-0.000489
0.006813	-0.660645	-0.855340	-0.801550	-0.000549
0.000972	-0.625104	-0.786131	-0.706763	-0.000536
0.002443	-0.606487	-0.731815	-0.667572	-0.000540
0.004127	-0.735111	-0.953459	-0.951934	-0.000548
-0.003697	-0.687723	-0.808032	-0.906363	-0.000563
0.002038	-0.587024	-0.633696	-0.775119	-0.000600
0.007453	-0.532867	-0.773866	-0.767828	-0.000480
-0.000286	-0.556561	-0.587265	-0.741397	-0.000570
0.000908	-0.631027	-0.772114	-0.714966	-0.000556
0.005022	-0.662337	-0.893886	-0.804285	-0.000537
-0.003761	-0.708032	-0.812413	-0.867172	-0.000491
-0.002866	-0.690262	-0.839571	-0.845298	-0.000479
0.003850	-0.702955	-0.848331	-0.864438	-0.000529
