Time domain signal
Samplerate: 100000 Samples/sec
Col 1 [N]	Model: Hammer PCB 056E80	SerialNr.: 27038	Sensitivity: 0,023300000  [V/N]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 2 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82951	Sensitivity: 0,000587000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 3 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82745	Sensitivity: 0,000567000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_right_top	
Col 4 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 125624	Sensitivity: 0,000545000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Cello Body	
Col 5 [m/s]	Model: Polytec IVS-400	SerialNr.: 0170642	Sensitivity: 40,000000000  [V/m/s]	PreampGain: 1,0	SensorPosition: Bridge_right_top	
DataLines: 114688
Col 1 [N]	Col 2 [m/s^2]	Col 3 [m/s^2]	Col 4 [m/s^2]	Col 5 [m/s]	
-0.014399	-0.650490	-0.242097	-0.868995	-0.000520
-0.020454	-0.583639	-0.046735	-0.657546	-0.000479
-0.017362	-0.427937	0.007581	-0.740485	-0.000510
-0.010988	-0.392396	0.041747	-0.521745	-0.000605
-0.017938	-0.448246	-0.077397	-0.635672	-0.000573
-0.018940	-0.548099	-0.168507	-0.851678	-0.000708
-0.015763	-0.637797	-0.229832	-0.782411	-0.000587
-0.019580	-0.506634	-0.172012	-0.747777	-0.000508
-0.018364	-0.437245	0.044376	-0.516277	-0.000567
-0.012928	-0.372087	-0.008188	-0.505340	-0.000615
-0.020091	-0.550637	-0.125580	-0.763271	-0.000599
-0.023651	-0.539637	-0.141350	-0.674863	-0.000478
-0.018364	-0.631873	-0.120324	-0.787879	-0.000598
-0.020667	-0.581101	-0.117696	-0.756891	-0.000547
-0.025506	-0.548945	-0.101927	-0.533594	-0.000644
-0.020347	-0.535405	-0.009064	-0.745042	-0.000596
-0.018364	-0.639489	-0.078273	-0.761448	-0.000570
-0.023332	-0.511712	-0.087034	-0.735928	-0.000442
-0.020390	-0.568408	-0.106307	-0.628381	-0.000536
-0.015657	-0.439784	0.011961	-0.622001	-0.000441
-0.022180	-0.499865	-0.032718	-0.664838	-0.000509
-0.020454	-0.553176	-0.137845	-0.704029	-0.000587
-0.016659	-0.482094	-0.099299	-0.776031	-0.000543
-0.019985	-0.494787	-0.136969	-0.687623	-0.000609
-0.018236	-0.422859	-0.071265	-0.561848	-0.000555
-0.016659	-0.543021	-0.175516	-0.762359	-0.000548
-0.021541	-0.505788	-0.159747	-0.792436	-0.000491
-0.018236	-0.607333	-0.132589	-0.738663	-0.000683
-0.022884	-0.532867	-0.113316	-0.733194	-0.000421
-0.022180	-0.421167	-0.040602	-0.652078	-0.000589
-0.018514	-0.480402	-0.075645	-0.603773	-0.000598
-0.008089	-0.526943	-0.123828	-0.777853	-0.000495
-0.022735	-0.639489	-0.143978	-0.725903	-0.000467
-0.019601	-0.455015	-0.069512	-0.697649	-0.000494
-0.008579	-0.377164	-0.016949	-0.595570	-0.000564
-0.021498	-0.438091	-0.115068	-0.677598	-0.000526
-0.020454	-0.411013	0.016342	-0.674863	-0.000562
-0.009112	-0.491403	-0.049363	-0.711320	-0.000551
-0.021882	-0.507481	-0.130837	-0.756891	-0.000557
-0.019878	-0.576024	-0.028338	-0.669395	-0.000493
-0.010434	-0.522712	0.004953	-0.683066	-0.000552
-0.021178	-0.588717	-0.099299	-0.709497	-0.000619
-0.022500	-0.538790	-0.106307	-0.696737	-0.000524
-0.010455	-0.554022	-0.072141	-0.638407	-0.000569
-0.021456	-0.530328	-0.142226	-0.777853	-0.000470
-0.024120	-0.473632	-0.047611	-0.684889	-0.000566
-0.015955	-0.633566	-0.092290	-0.817956	-0.000503
-0.020923	-0.528636	-0.036222	-0.692180	-0.000484
-0.028469	-0.518481	-0.115068	-0.673952	-0.000512
-0.014975	-0.604795	-0.038850	-0.633850	-0.000466
-0.018343	-0.561638	-0.072141	-0.672129	-0.000509
-0.020944	-0.460093	0.054888	-0.672129	-0.000514
-0.013035	-0.493941	-0.072141	-0.703117	-0.000608
-0.017043	-0.466016	-0.000304	-0.679420	-0.000505
-0.022159	-0.514250	-0.108935	-0.705852	-0.000603
-0.015273	-0.575177	-0.069512	-0.689446	-0.000517
-0.016147	-0.521020	-0.073893	-0.622913	-0.000594
-0.020923	-0.405935	-0.002932	-0.595570	-0.000623
-0.014953	-0.543868	-0.020453	-0.678509	-0.000597
-0.013653	-0.603949	-0.211434	-0.807019	-0.000504
-0.022031	-0.608180	-0.028338	-0.716789	-0.000530
-0.015188	-0.538790	-0.013445	-0.694003	-0.000478
-0.013099	-0.503249	-0.085282	-0.659369	-0.000552
-0.020368	-0.456708	-0.048487	-0.628381	-0.000479
-0.013951	-0.415244	-0.002056	-0.542708	-0.000534
-0.013248	-0.488864	-0.126456	-0.625647	-0.000601
-0.021669	-0.561638	-0.108059	-0.743220	-0.000539
-0.015827	-0.370394	-0.025709	-0.607418	-0.000560
-0.012821	-0.360240	-0.046735	-0.535416	-0.000527
-0.021349	-0.575177	-0.065132	-0.809753	-0.000600
-0.018961	-0.555715	-0.128209	-0.794259	-0.000557
-0.014804	-0.592102	-0.085282	-0.744131	-0.000579
-0.020134	-0.459247	-0.055496	-0.686712	-0.000546
-0.021221	-0.611564	-0.150986	-0.724080	-0.000535
-0.018897	-0.611564	-0.167631	-0.748688	-0.000633
-0.018300	-0.458400	0.044376	-0.598304	-0.000578
-0.021989	-0.614949	-0.145730	-0.652078	-0.000572
-0.018961	-0.662337	-0.163251	-0.766005	-0.000507
-0.019047	-0.642874	-0.108059	-0.679420	-0.000567
-0.018897	-0.564177	-0.118572	-0.679420	-0.000477
-0.018386	-0.664876	-0.115068	-0.726814	-0.000606
-0.013930	-0.389011	0.068029	-0.531771	-0.000527
-0.017064	-0.596333	-0.129961	-0.790613	-0.000518
-0.017981	-0.565023	-0.089662	-0.733194	-0.000585
-0.014847	-0.606487	-0.100175	-0.825247	-0.000564
-0.022180	-0.703801	-0.160623	-0.878109	-0.000468
-0.018535	-0.567561	-0.162375	-0.704940	-0.000489
-0.014548	-0.541329	-0.059000	-0.724080	-0.000531
-0.019793	-0.501557	-0.057248	-0.726814	-0.000483
-0.018641	-0.614949	-0.156243	-0.686712	-0.000595
-0.003974	-0.192690	0.073286	-0.463414	-0.000557
-0.022031	-0.592102	-0.113316	-0.656635	-0.000580
-0.017853	-0.406781	-0.149234	-0.625647	-0.000543
-0.013802	-0.641182	-0.186905	-0.852590	-0.000573
-0.021306	-0.699570	-0.225451	-0.754157	-0.000469
-0.021157	-0.658952	-0.233336	-0.766916	-0.000541
-0.010945	-0.501557	-0.066884	-0.698560	-0.000538
-0.019857	-0.564177	-0.067760	-0.684889	-0.000565
-0.007705	-0.502403	-0.085282	-0.623824	-0.000602
-0.009538	-0.405935	0.023350	-0.448832	-0.000541
-0.018002	-0.467709	0.068029	-0.563670	-0.000529
-0.016360	-0.518481	0.008457	-0.714054	-0.000503
-0.013994	-0.554022	-0.131713	-0.760537	-0.000485
-0.020880	-0.621719	-0.150110	-0.791525	-0.000503
-0.020773	-0.647951	-0.176392	-0.752334	-0.000594
-0.012694	-0.544714	-0.084406	-0.709497	-0.000533
-0.020006	-0.529482	-0.087910	-0.609241	-0.000545
-0.021605	-0.422859	-0.026585	-0.617444	-0.000644
-0.018663	-0.538790	-0.128209	-0.688535	-0.000517
-0.017746	-0.486325	-0.092290	-0.647521	-0.000596
-0.022394	-0.564177	-0.058124	-0.694003	-0.000508
-0.014250	-0.515096	-0.026585	-0.519922	-0.000560
-0.017043	-0.550637	-0.043231	-0.641141	-0.000486
-0.021178	-0.600564	-0.035346	-0.707674	-0.000547
-0.016851	-0.480402	-0.059876	-0.694003	-0.000575
-0.016893	-0.633566	-0.165879	-0.841653	-0.000632
-0.019473	-0.658106	-0.146606	-0.733194	-0.000601
-0.017021	-0.563330	-0.083529	-0.741397	-0.000558
-0.015508	-0.540483	-0.120324	-0.666661	-0.000603
-0.020645	-0.543021	-0.102803	-0.745954	-0.000521
-0.018215	-0.719033	-0.221947	-0.776031	-0.000582
-0.022927	-0.488864	-0.066884	-0.730460	-0.000542
-0.019921	-0.467709	0.004953	-0.606507	-0.000662
-0.016915	-0.534559	-0.094042	-0.670306	-0.000539
-0.012651	-0.553176	-0.100175	-0.750511	-0.000548
-0.019878	-0.416936	-0.002932	-0.503517	-0.000489
-0.016701	-0.581947	-0.011692	-0.658458	-0.000715
-0.015316	-0.604795	-0.177268	-0.800639	-0.000557
-0.021413	-0.504096	-0.120324	-0.735928	-0.000547
-0.019025	-0.528636	-0.175516	-0.698560	-0.000535
-0.013866	-0.606487	-0.190409	-0.817044	-0.000607
-0.024888	-0.436399	-0.061628	-0.560936	-0.000590
-0.018407	-0.447400	-0.034470	-0.630204	-0.000522
-0.014591	-0.514250	-0.016949	-0.616533	-0.000621
-0.024781	-0.575177	-0.185153	-0.714054	-0.000504
-0.018066	-0.410166	-0.104555	-0.660281	-0.000606
-0.014548	-0.571793	-0.142226	-0.688535	-0.000487
-0.023758	-0.511712	-0.039726	-0.609241	-0.000555
-0.023076	-0.526097	-0.095794	-0.690357	-0.000560
-0.018855	-0.510019	-0.089662	-0.646609	-0.000552
-0.021626	-0.405935	-0.030966	-0.569139	-0.000581
-0.024888	-0.585332	-0.136093	-0.720434	-0.000487
-0.018151	-0.608180	-0.182524	-0.675775	-0.000590
-0.021306	-0.527790	-0.057248	-0.635672	-0.000541
-0.019601	-0.521866	-0.190409	-0.730460	-0.000592
-0.013696	-0.367010	0.025978	-0.402350	-0.000513
-0.022138	-0.540483	-0.099299	-0.822513	-0.000599
-0.017682	-0.493095	-0.029214	-0.605596	-0.000495
-0.017981	-0.457554	-0.046735	-0.628381	-0.000487
-0.019153	-0.466862	0.077666	-0.582810	-0.000517
-0.021541	-0.456708	-0.111563	-0.690357	-0.000507
-0.018258	-0.548099	-0.119448	-0.611064	-0.000595
-0.025080	-0.512558	-0.087034	-0.658458	-0.000470
-0.018407	-0.482940	-0.106307	-0.761448	-0.000533
-0.018322	-0.590409	-0.193037	-0.773296	-0.000540
-0.014229	-0.480402	-0.082653	-0.739574	-0.000612
-0.016488	-0.600564	-0.053743	-0.717700	-0.000507
-0.018833	-0.553176	-0.112440	-0.713143	-0.000599
-0.016275	-0.500711	-0.099299	-0.722257	-0.000441
-0.017789	-0.493941	-0.046735	-0.652078	-0.000494
-0.019516	-0.416936	-0.063380	-0.661192	-0.000534
-0.015167	-0.566715	-0.112440	-0.738663	-0.000534
-0.019452	-0.660645	-0.193913	-0.797905	-0.000481
-0.024888	-0.580255	-0.161499	-0.770562	-0.000529
-0.012758	-0.422013	0.032987	-0.530859	-0.000612
-0.018769	-0.538790	-0.043231	-0.627470	-0.000532
-0.023289	-0.510865	-0.122952	-0.738663	-0.000504
-0.018428	-0.582793	-0.052867	-0.726814	-0.000470
-0.019643	-0.614949	-0.160623	-0.704029	-0.000579
-0.023651	-0.476171	-0.044107	-0.694003	-0.000549
-0.016595	-0.472786	-0.067760	-0.656635	-0.000574
-0.018045	-0.603949	-0.115944	-0.709497	-0.000557
-0.025272	-0.515943	-0.112440	-0.653901	-0.000523
-0.015870	-0.423706	-0.037098	-0.590101	-0.000625
-0.015422	-0.560792	-0.041479	-0.663926	-0.000595
-0.023566	-0.691108	-0.182524	-0.799727	-0.000504
-0.017490	-0.532021	-0.159747	-0.712231	-0.000601
-0.015614	-0.603949	-0.162375	-0.779676	-0.000482
-0.020880	-0.498172	-0.087910	-0.633850	-0.000540
-0.016957	-0.555715	-0.162375	-0.817044	-0.000583
-0.011990	-0.380549	-0.002056	-0.546353	-0.000506
-0.020965	-0.511712	-0.041479	-0.697649	-0.000620
-0.015913	-0.617488	-0.136093	-0.670306	-0.000620
-0.011180	-0.568408	-0.080025	-0.607418	-0.000522
-0.023886	-0.456708	-0.154490	-0.741397	-0.000602
-0.019345	-0.561638	-0.143102	-0.728637	-0.000508
-0.011862	-0.724957	-0.242097	-0.802462	-0.000585
-0.022500	-0.589563	-0.056372	-0.723168	-0.000513
-0.016169	-0.530328	-0.044983	-0.549999	-0.000578
-0.009645	-0.581947	-0.154490	-0.733194	-0.000495
-0.024653	-0.593794	-0.173764	-0.749600	-0.000592
-0.019814	-0.618334	-0.137845	-0.826159	-0.000559
-0.010221	-0.504096	-0.143102	-0.704029	-0.000604
-0.023779	-0.529482	-0.087034	-0.683066	-0.000543
-0.019814	-0.464324	-0.108059	-0.694914	-0.000640
-0.010476	-0.524405	-0.058124	-0.616533	-0.000578
-0.018599	-0.436399	-0.009940	-0.549999	-0.000529
-0.023204	-0.541329	-0.108935	-0.690357	-0.000598
-0.013866	-0.400858	-0.071265	-0.666661	-0.000497
-0.020219	-0.466862	-0.072141	-0.670306	-0.000568
-0.022735	-0.558253	-0.111563	-0.613798	-0.000510
-0.025144	-0.580255	-0.216691	-0.793348	-0.000588
-0.019345	-0.445707	-0.122076	-0.599216	-0.000526
-0.021051	-0.594640	-0.094918	-0.693092	-0.000520
-0.020049	-0.664876	-0.204426	-0.670306	-0.000511
-0.016638	-0.532867	-0.171136	-0.674863	-0.000526
-0.016169	-0.472786	0.049632	-0.641141	-0.000555
-0.021647	-0.630181	-0.227204	-0.747777	-0.000499
-0.017256	-0.636951	-0.162375	-0.782411	-0.000526
-0.021413	-0.637797	-0.195665	-0.735017	-0.000522
-0.016808	-0.455862	0.069781	-0.560025	-0.000605
-0.010583	-0.442322	0.080294	-0.537239	-0.000511
-0.017874	-0.452477	0.059269	-0.610153	-0.000575
-0.017277	-0.567561	-0.133465	-0.691269	-0.000493
-0.015636	-0.622565	-0.101051	-0.746865	-0.000502
-0.020837	-0.547252	-0.136969	-0.766005	-0.000528
-0.017917	-0.609872	-0.135217	-0.650255	-0.000511
-0.012971	-0.486325	-0.027462	-0.632938	-0.000606
-0.020688	-0.603949	-0.131713	-0.796993	-0.000554
-0.018919	-0.629335	-0.199170	-0.774208	-0.000605
-0.017107	-0.555715	-0.135217	-0.804285	-0.000503
-0.019153	-0.555715	-0.133465	-0.786056	-0.000573
-0.019580	-0.566715	-0.185153	-0.679420	-0.000529
-0.012182	-0.556561	-0.141350	-0.749600	-0.000607
-0.017170	-0.444861	0.021598	-0.510808	-0.000529
-0.019345	-0.510865	-0.040602	-0.606507	-0.000533
-0.012225	-0.516789	-0.099299	-0.657546	-0.000505
-0.020390	-0.684339	-0.165003	-0.709497	-0.000531
-0.022884	-0.534559	-0.039726	-0.774208	-0.000612
-0.017789	-0.609026	-0.119448	-0.697649	-0.000485
-0.018428	-0.569254	-0.138721	-0.827070	-0.000593
-0.022458	-0.496480	-0.059876	-0.651166	-0.000540
-0.016510	-0.510865	-0.147482	-0.700383	-0.000577
-0.020859	-0.587871	-0.143102	-0.732283	-0.000544
-0.025442	-0.572639	-0.132589	-0.673040	-0.000573
-0.016531	-0.620027	-0.099299	-0.715877	-0.000528
-0.017959	-0.543021	-0.178144	-0.730460	-0.000543
-0.021051	-0.598871	-0.157119	-0.742308	-0.000525
-0.017981	-0.523559	-0.148358	-0.687623	-0.000577
-0.013397	-0.455862	-0.116820	-0.585544	-0.000620
-0.022607	-0.610718	-0.139597	-0.779676	-0.000500
-0.018151	-0.684339	-0.158871	-0.727726	-0.000510
-0.015081	-0.524405	-0.083529	-0.662103	-0.000540
-0.019281	-0.537944	-0.077397	-0.630204	-0.000563
-0.017469	-0.568408	-0.138721	-0.705852	-0.000523
-0.026572	-0.637797	-0.102803	-0.706763	-0.000567
-0.022351	-0.576024	-0.196541	-0.741397	-0.000534
-0.024589	-0.603949	-0.201798	-0.776031	-0.000584
-0.011905	-0.507481	-0.181648	-0.652078	-0.000501
-0.022969	-0.568408	-0.141350	-0.673040	-0.000532
-0.020198	-0.471093	-0.028338	-0.637495	-0.000628
-0.013823	-0.525251	-0.078273	-0.673040	-0.000525
-0.022905	-0.471940	-0.179896	-0.691269	-0.000600
-0.024931	-0.477017	-0.110687	-0.618355	-0.000485
-0.012203	-0.539637	-0.017825	-0.619267	-0.000463
-0.021264	-0.496480	-0.038850	-0.609241	-0.000470
-0.025101	-0.577716	-0.129085	-0.645698	-0.000515
-0.016062	-0.519327	-0.181648	-0.737751	-0.000493
-0.022777	-0.550637	-0.117696	-0.706763	-0.000587
-0.025421	-0.567561	-0.173764	-0.694914	-0.000498
-0.015614	-0.572639	-0.168507	-0.745954	-0.000544
-0.018705	-0.451631	-0.023957	-0.579164	-0.000610
-0.028171	-0.516789	-0.257866	-0.720434	-0.000474
-0.018791	-0.479556	-0.032718	-0.671218	-0.000567
-0.020347	-0.557407	-0.069512	-0.743220	-0.000468
-0.032797	-0.447400	-0.122952	-0.612887	-0.000508
-0.009368	-0.571793	-0.190409	-0.787879	-0.000496
-0.018087	-0.416090	0.061897	-0.515365	-0.000532
-0.021733	-0.411013	-0.045859	-0.575519	-0.000562
-0.013056	-0.521020	-0.081777	-0.617444	-0.000528
-0.016595	-0.493941	-0.049363	-0.692180	-0.000531
-0.022095	-0.493941	-0.104555	-0.676686	-0.000512
-0.006724	-0.502403	0.003201	-0.611976	-0.000658
-0.013802	-0.371241	0.003201	-0.594659	-0.000505
-0.021008	-0.447400	-0.015197	-0.585544	-0.000532
-0.011990	-0.495634	-0.021329	-0.665749	-0.000548
-0.014229	-0.504942	-0.005560	-0.705852	-0.000574
-0.020880	-0.402550	0.060145	-0.590101	-0.000490
-0.014804	-0.494787	-0.103679	-0.654812	-0.000620
-0.014655	-0.624258	-0.139597	-0.678509	-0.000570
-0.023161	-0.607333	-0.083529	-0.786056	-0.000486
-0.015124	-0.588717	-0.168507	-0.746865	-0.000565
-0.015017	-0.521866	-0.073017	-0.727726	-0.000472
-0.020091	-0.377164	0.026854	-0.584633	-0.000616
-0.017725	-0.487171	-0.089662	-0.669395	-0.000518
-0.016936	-0.653875	-0.168507	-0.743220	-0.000601
-0.022543	-0.483787	-0.071265	-0.727726	-0.000523
-0.017234	-0.480402	0.093435	-0.588279	-0.000564
-0.015572	-0.481248	-0.156243	-0.688535	-0.000477
-0.021072	-0.548945	-0.117696	-0.773296	-0.000526
-0.020347	-0.531174	-0.163251	-0.710409	-0.000584
-0.013632	-0.561638	-0.100175	-0.745042	-0.000565
-0.020027	-0.539637	-0.101927	-0.638407	-0.000546
-0.022543	-0.453323	-0.044107	-0.655724	-0.000587
-0.018109	-0.565023	-0.045859	-0.628381	-0.000604
-0.019814	-0.477863	-0.104555	-0.620178	-0.000520
-0.018812	-0.430475	-0.076521	-0.632027	-0.000492
-0.018705	-0.565023	-0.124704	-0.666661	-0.000478
-0.017789	-0.454169	-0.008188	-0.550911	-0.000525
-0.018556	-0.609026	-0.118572	-0.720434	-0.000569
-0.018109	-0.481248	-0.053743	-0.800639	-0.000480
-0.015891	-0.402550	-0.048487	-0.611064	-0.000615
-0.017341	-0.444861	-0.128209	-0.619267	-0.000512
-0.019558	-0.599717	-0.176392	-0.666661	-0.000596
-0.016019	-0.514250	-0.042355	-0.590101	-0.000562
-0.017469	-0.440630	-0.002056	-0.618355	-0.000581
-0.017703	-0.525251	-0.022205	-0.623824	-0.000500
-0.011542	-0.565023	-0.029214	-0.590101	-0.000551
-0.017469	-0.499865	-0.045859	-0.698560	-0.000482
-0.018535	-0.554022	-0.106307	-0.615621	-0.000515
-0.012523	-0.510019	-0.058124	-0.691269	-0.000545
-0.019302	-0.498172	-0.018701	-0.672129	-0.000514
-0.016616	-0.416936	-0.124704	-0.548176	-0.000607
-0.012630	-0.486325	-0.153614	-0.686712	-0.000469
-0.021477	-0.456708	-0.136969	-0.735928	-0.000464
-0.019473	-0.485479	-0.137845	-0.719523	-0.000502
-0.013546	-0.569254	-0.104555	-0.695826	-0.000680
-0.023076	-0.661491	-0.119448	-0.765094	-0.000507
-0.021264	-0.509173	-0.118572	-0.622001	-0.000589
-0.012182	-0.403397	-0.012568	-0.511720	-0.000521
-0.019707	-0.369548	-0.059000	-0.651166	-0.000466
-0.022074	-0.482940	-0.031842	-0.623824	-0.000555
-0.012416	-0.445707	-0.030090	-0.607418	-0.000494
-0.020304	-0.538790	-0.155367	-0.708586	-0.000590
-0.022649	-0.572639	-0.169384	-0.732283	-0.000550
-0.017021	-0.546406	-0.082653	-0.671218	-0.000624
-0.019174	-0.488018	-0.090538	-0.686712	-0.000601
-0.016744	-0.347547	-0.025709	-0.623824	-0.000538
-0.018045	-0.503249	-0.090538	-0.777853	-0.000571
-0.019985	-0.499865	-0.120324	-0.673952	-0.000500
-0.020475	-0.558253	-0.148358	-0.803373	-0.000545
-0.015188	-0.410166	-0.054619	-0.611064	-0.000559
-0.017192	-0.427091	-0.113316	-0.672129	-0.000589
-0.018428	-0.440630	-0.078273	-0.636584	-0.000480
-0.018961	-0.664030	-0.200046	-0.749600	-0.000592
-0.017170	-0.552330	-0.202674	-0.705852	-0.000523
-0.020049	-0.521866	-0.186029	-0.685800	-0.000565
-0.016829	-0.538790	-0.122076	-0.663015	-0.000524
-0.008622	-0.404243	-0.049363	-0.685800	-0.000526
-0.021967	-0.634412	-0.077397	-0.708586	-0.000573
-0.014932	-0.388165	-0.074769	-0.567316	-0.000524
-0.016275	-0.618334	-0.242097	-0.769651	-0.000634
-0.022074	-0.565869	-0.107183	-0.663926	-0.000491
-0.018514	-0.553176	-0.190409	-0.693092	-0.000525
-0.012033	-0.466862	-0.094042	-0.691269	-0.000493
-0.018769	-0.405089	0.048756	-0.536328	-0.000494
-0.017320	-0.514250	-0.041479	-0.617444	-0.000515
-0.015913	-0.533713	-0.229832	-0.786968	-0.000548
-0.024099	-0.584486	-0.180772	-0.785145	-0.000530
-0.018620	-0.481248	-0.079149	-0.742308	-0.000556
-0.010988	-0.411013	0.082046	-0.539062	-0.000540
-0.018940	-0.424552	-0.024833	-0.614710	-0.000538
-0.021306	-0.496480	-0.066008	-0.639318	-0.000581
-0.009794	-0.449092	-0.054619	-0.735017	-0.000477
-0.019899	-0.418628	-0.134341	-0.644787	-0.000551
-0.020965	-0.417782	-0.003808	-0.635672	-0.000496
-0.017533	-0.503249	-0.107183	-0.656635	-0.000565
-0.018940	-0.460093	-0.156243	-0.661192	-0.000542
-0.020155	-0.417782	0.009333	-0.564582	-0.000521
-0.017767	-0.484633	-0.191285	-0.653901	-0.000590
-0.017405	-0.548945	-0.004684	-0.628381	-0.000522
-0.021626	-0.641182	-0.100175	-0.788790	-0.000555
-0.017512	-0.512558	-0.052867	-0.711320	-0.000581
-0.015977	-0.426244	0.009333	-0.574607	-0.000632
-0.016531	-0.367010	-0.076521	-0.637495	-0.000519
-0.016424	-0.562484	-0.208806	-0.671218	-0.000552
-0.023460	-0.444015	0.010209	-0.606507	-0.000515
-0.019963	-0.540483	-0.085282	-0.703117	-0.000544
-0.016765	-0.415244	-0.047611	-0.513542	-0.000471
-0.014591	-0.554022	-0.058124	-0.766005	-0.000533
-0.019516	-0.442322	0.050508	-0.668483	-0.000608
-0.016211	-0.485479	-0.044983	-0.637495	-0.000519
-0.019963	-0.480402	-0.101927	-0.795170	-0.000505
-0.022180	-0.504096	-0.159747	-0.623824	-0.000472
-0.020965	-0.593794	-0.131713	-0.777853	-0.000539
-0.016467	-0.598025	-0.075645	-0.694914	-0.000458
-0.019516	-0.454169	-0.031842	-0.494403	-0.000525
-0.020944	-0.537098	-0.131713	-0.615621	-0.000503
-0.016957	-0.522712	-0.089662	-0.612887	-0.000573
-0.021093	-0.519327	0.059269	-0.708586	-0.000629
-0.022521	-0.509173	-0.126456	-0.752334	-0.000610
-0.018663	-0.587871	-0.178144	-0.754157	-0.000627
-0.016019	-0.436399	0.004953	-0.589190	-0.000488
-0.022628	-0.465170	-0.193037	-0.766916	-0.000645
-0.017469	-0.568408	-0.136969	-0.806107	-0.000514
-0.016701	-0.636951	-0.133465	-0.784233	-0.000508
-0.026764	-0.609026	-0.201798	-0.748688	-0.000536
-0.020134	-0.483787	-0.027462	-0.601039	-0.000546
-0.013653	-0.418628	-0.027462	-0.625647	-0.000565
-0.021370	-0.428783	0.018970	-0.580987	-0.000569
-0.016595	-0.400012	0.039995	-0.584633	-0.000604
-0.013290	-0.543868	-0.064256	-0.677598	-0.000557
