Time domain signal
Samplerate: 100000 Samples/sec
Col 1 [N]	Model: Hammer PCB 056E80	SerialNr.: 27038	Sensitivity: 0,023300000  [V/N]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 2 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82951	Sensitivity: 0,000587000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_left_top	
Col 3 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 82745	Sensitivity: 0,000567000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Bridge_right_top	
Col 4 [m/s^2]	Model: ACC PCB 352C23	SerialNr.: 125624	Sensitivity: 0,000545000  [V/m/s^2]	PreampGain: 10,0	SensorPosition: Cello Body	
Col 5 [m/s]	Model: Polytec IVS-400	SerialNr.: 0170642	Sensitivity: 40,000000000  [V/m/s]	PreampGain: 1,0	SensorPosition: Bridge_right_top	
DataLines: 114688
Col 1 [N]	Col 2 [m/s^2]	Col 3 [m/s^2]	Col 4 [m/s^2]	Col 5 [m/s]	
-0.023950	-0.542175	-0.292908	-0.558202	-0.000616
-0.036805	-0.576870	-0.238592	-0.467972	-0.000514
-0.031198	-0.491403	-0.221071	-0.500783	-0.000512
-0.026082	-0.545560	-0.373506	-0.565493	-0.000517
-0.037125	-0.550637	-0.307801	-0.571873	-0.000577
-0.031326	-0.515096	-0.215815	-0.385033	-0.000561
-0.023417	-0.444861	-0.178144	-0.365893	-0.000529
-0.037978	-0.598871	-0.370878	-0.628381	-0.000564
-0.032584	-0.517635	-0.277139	-0.504428	-0.000519
-0.025719	-0.522712	-0.235964	-0.521745	-0.000556
-0.038468	-0.592102	-0.366497	-0.646609	-0.000514
-0.034631	-0.488018	-0.263998	-0.461592	-0.000580
-0.025144	-0.524405	-0.264874	-0.548176	-0.000544
-0.038148	-0.615795	-0.371754	-0.565493	-0.000501
-0.037551	-0.575177	-0.411177	-0.668483	-0.000513
-0.025186	-0.522712	-0.309553	-0.481643	-0.000573
-0.034929	-0.439784	-0.207930	-0.529037	-0.000528
-0.037167	-0.369548	-0.104555	-0.363159	-0.000586
-0.028896	-0.468555	-0.325322	-0.510808	-0.000587
-0.033010	-0.383934	-0.278015	-0.383210	-0.000566
-0.033053	-0.410166	-0.267502	-0.526302	-0.000576
-0.029237	-0.522712	-0.298165	-0.543619	-0.000528
-0.034929	-0.620873	-0.421689	-0.613798	-0.000548
-0.033202	-0.446553	-0.202674	-0.454300	-0.000511
-0.035974	-0.532867	-0.252609	-0.466149	-0.000490
-0.031390	-0.602256	-0.271883	-0.621090	-0.000486
-0.031326	-0.363625	-0.120324	-0.452477	-0.000557
-0.031625	-0.473632	-0.217567	-0.482554	-0.000506
-0.025996	-0.440630	-0.252609	-0.459769	-0.000539
-0.033607	-0.522712	-0.286776	-0.529948	-0.000486
-0.033671	-0.504942	-0.248229	-0.522657	-0.000516
-0.027489	-0.564177	-0.321818	-0.503517	-0.000535
-0.031390	-0.431322	-0.201798	-0.354044	-0.000508
-0.031880	-0.434706	-0.207930	-0.477997	-0.000573
-0.028832	-0.599717	-0.386647	-0.562759	-0.000516
-0.035739	-0.444015	-0.272759	-0.499871	-0.000571
-0.033565	-0.606487	-0.372630	-0.713143	-0.000495
-0.028214	-0.578562	-0.345472	-0.632938	-0.000517
-0.034609	-0.427937	-0.192161	-0.400527	-0.000555
-0.031326	-0.450784	-0.295536	-0.461592	-0.000577
-0.031454	-0.515096	-0.377010	-0.563670	-0.000500
-0.034503	-0.431322	-0.211434	-0.487111	-0.000538
-0.035100	-0.467709	-0.221071	-0.528125	-0.000537
-0.031454	-0.559099	-0.381390	-0.551822	-0.000629
-0.034162	-0.479556	-0.328827	-0.542708	-0.000546
-0.035569	-0.387319	-0.217567	-0.443363	-0.000505
-0.027681	-0.465170	-0.109811	-0.391412	-0.000592
-0.033927	-0.474478	-0.297289	-0.510808	-0.000497
-0.039683	-0.551483	-0.290280	-0.607418	-0.000532
-0.030537	-0.455862	-0.252609	-0.560936	-0.000495
-0.029450	-0.428783	-0.128209	-0.392324	-0.000570
-0.033160	-0.404243	-0.250857	-0.395058	-0.000582
-0.026572	-0.295928	-0.166755	-0.337639	-0.000767
-0.030942	-0.610718	-0.362993	-0.707674	-0.000451
-0.034204	-0.494787	-0.302545	-0.498960	-0.000536
-0.030857	-0.633566	-0.270131	-0.503517	-0.000484
-0.029621	-0.528636	-0.305173	-0.557290	-0.000540
-0.035846	-0.487171	-0.362993	-0.580076	-0.000572
-0.033181	-0.611564	-0.342844	-0.515365	-0.000554
-0.030388	-0.517635	-0.384019	-0.611976	-0.000608
-0.035483	-0.489710	-0.297289	-0.578253	-0.000592
-0.033309	-0.504096	-0.252609	-0.400527	-0.000596
-0.025506	-0.396627	-0.289404	-0.493491	-0.000550
-0.036293	-0.506634	-0.207930	-0.553645	-0.000561
-0.043222	-0.459247	-0.164127	-0.484377	-0.000581
-0.026444	-0.623411	-0.347224	-0.565493	-0.000517
-0.035505	-0.546406	-0.267502	-0.564582	-0.000498
-0.039939	-0.677569	-0.285900	-0.616533	-0.000655
-0.026956	-0.536252	-0.266626	-0.487111	-0.000646
-0.037274	-0.547252	-0.308677	-0.586456	-0.000535
-0.038191	-0.531174	-0.315686	-0.524479	-0.000571
-0.028938	-0.552330	-0.326199	-0.528125	-0.000485
-0.036123	-0.571793	-0.151862	-0.583722	-0.000599
-0.039065	-0.530328	-0.357737	-0.415109	-0.000503
-0.029002	-0.697878	-0.360365	-0.612887	-0.000547
-0.034481	-0.525251	-0.176392	-0.385033	-0.000498
-0.038127	-0.479556	-0.187781	-0.486200	-0.000491
-0.026934	-0.638643	-0.359489	-0.549999	-0.000596
-0.034652	-0.538790	-0.351604	-0.470706	-0.000555
-0.039086	-0.464324	-0.264874	-0.432426	-0.000606
-0.029791	-0.412705	-0.175516	-0.375007	-0.000584
-0.033970	-0.520174	-0.324446	-0.552733	-0.000610
-0.040642	-0.572639	-0.336711	-0.570050	-0.000651
-0.030345	-0.559099	-0.269255	-0.472529	-0.000559
-0.034268	-0.522712	-0.293784	-0.540885	-0.000537
-0.036976	-0.547252	-0.254361	-0.539974	-0.000627
-0.008707	-0.508327	-0.201798	-0.472529	-0.000512
-0.031795	-0.640336	-0.368249	-0.625647	-0.000622
-0.038830	-0.564177	-0.337587	-0.491668	-0.000521
-0.022436	-0.521866	-0.237716	-0.465237	-0.000537
-0.031028	-0.401704	-0.246477	-0.549999	-0.000537
-0.038233	-0.569254	-0.339339	-0.530859	-0.000503
-0.021477	-0.488018	-0.278891	-0.546353	-0.000586
-0.029749	-0.508327	-0.335835	-0.578253	-0.000478
-0.040685	-0.614949	-0.328827	-0.633850	-0.000521
-0.027169	-0.600564	-0.256114	-0.481643	-0.000513
-0.027617	-0.543021	-0.330579	-0.511720	-0.000507
-0.037359	-0.434706	-0.200922	-0.504428	-0.000534
-0.027787	-0.573485	-0.217567	-0.537239	-0.000582
-0.030345	-0.607333	-0.480385	-0.674863	-0.000533
-0.038191	-0.564177	-0.327951	-0.571873	-0.000563
-0.032200	-0.647105	-0.342844	-0.528125	-0.000494
-0.028725	-0.466862	-0.184277	-0.416932	-0.000630
-0.036762	-0.462631	-0.268378	-0.528125	-0.000612
-0.031795	-0.539637	-0.217567	-0.464326	-0.000598
-0.028640	-0.580255	-0.302545	-0.549999	-0.000569
-0.036741	-0.500711	-0.176392	-0.490757	-0.000519
-0.035100	-0.508327	-0.228080	-0.524479	-0.000569
-0.034076	-0.565023	-0.306049	-0.565493	-0.000564
-0.034311	-0.443169	-0.199170	-0.453389	-0.000640
-0.035505	-0.465170	-0.191285	-0.476174	-0.000561
-0.031987	-0.468555	-0.320942	-0.465237	-0.000579
-0.033309	-0.470247	-0.243849	-0.519922	-0.000502
-0.032541	-0.519327	-0.308677	-0.540885	-0.000538
-0.033373	-0.571793	-0.324446	-0.554556	-0.000515
-0.031646	-0.579408	-0.302545	-0.552733	-0.000535
-0.030026	-0.526943	-0.105431	-0.458857	-0.000542
-0.030047	-0.392396	-0.082653	-0.424224	-0.000583
-0.029407	-0.444861	-0.195665	-0.467060	-0.000568
-0.033181	-0.545560	-0.338463	-0.601039	-0.000490
-0.033287	-0.632720	-0.339339	-0.502605	-0.000568
-0.026103	-0.543868	-0.329703	-0.594659	-0.000538
-0.032605	-0.612411	-0.385771	-0.575519	-0.000619
-0.031134	-0.480402	-0.263998	-0.436072	-0.000569
-0.026338	-0.522712	-0.197417	-0.575519	-0.000598
-0.030409	-0.330622	-0.117696	-0.440629	-0.000524
-0.032030	-0.534559	-0.260494	-0.457035	-0.000543
-0.027190	-0.570100	-0.310429	-0.477997	-0.000547
-0.034694	-0.608180	-0.416433	-0.611064	-0.000509
-0.033970	-0.459247	-0.351604	-0.519922	-0.000670
-0.028938	-0.562484	-0.325322	-0.588279	-0.000508
-0.032861	-0.484633	-0.249981	-0.516277	-0.000653
-0.032818	-0.367010	-0.187781	-0.418755	-0.000508
-0.029450	-0.587871	-0.345472	-0.527214	-0.000574
-0.033629	-0.571793	-0.340216	-0.646609	-0.000481
-0.036165	-0.558253	-0.286776	-0.501694	-0.000643
-0.026636	-0.474478	-0.190409	-0.482554	-0.000491
-0.031859	-0.494787	-0.220195	-0.375918	-0.000624
-0.038511	-0.436399	-0.206178	-0.441540	-0.000594
-0.032605	-0.507481	-0.292032	-0.607418	-0.000563
-0.037381	-0.591255	-0.159747	-0.493491	-0.000481
-0.037466	-0.419475	-0.306049	-0.468883	-0.000557
-0.030857	-0.531174	-0.303421	-0.407818	-0.000531
-0.030473	-0.479556	-0.078273	-0.402350	-0.000515
-0.035696	-0.484633	-0.189533	-0.416021	-0.000573
-0.030175	-0.393242	-0.245601	-0.459769	-0.000628
-0.033032	-0.628489	-0.331455	-0.568227	-0.000620
-0.033309	-0.560792	-0.256114	-0.543619	-0.000528
-0.030409	-0.514250	-0.249105	-0.472529	-0.000577
-0.030303	-0.596333	-0.299917	-0.453389	-0.000561
-0.036251	-0.515096	-0.285900	-0.549999	-0.000580
-0.030068	-0.362778	-0.163251	-0.326702	-0.000574
-0.028214	-0.445707	-0.265750	-0.387767	-0.000594
-0.036229	-0.513404	-0.343720	-0.531771	-0.000589
-0.030601	-0.548099	-0.284148	-0.460680	-0.000581
-0.026593	-0.536252	-0.322694	-0.539974	-0.000627
-0.036976	-0.591255	-0.272759	-0.444275	-0.000515
-0.031774	-0.553176	-0.388399	-0.585544	-0.000552
-0.026764	-0.473632	-0.246477	-0.558202	-0.000522
-0.032541	-0.503249	-0.200922	-0.509897	-0.000642
-0.031880	-0.434706	-0.286776	-0.467060	-0.000566
-0.028064	-0.490556	-0.256990	-0.581899	-0.000589
-0.037445	-0.532021	-0.316562	-0.548176	-0.000553
-0.036208	-0.592948	-0.358613	-0.698560	-0.000604
-0.028725	-0.622565	-0.279767	-0.530859	-0.000471
-0.034481	-0.593794	-0.313934	-0.611064	-0.000505
-0.034652	-0.545560	-0.307801	-0.544531	-0.000577
-0.026274	-0.505788	-0.330579	-0.436983	-0.000680
-0.034886	-0.487171	-0.294660	-0.516277	-0.000606
-0.036080	-0.511712	-0.278015	-0.529948	-0.000506
-0.030665	-0.453323	-0.258742	-0.464326	-0.000568
-0.034183	-0.472786	-0.186029	-0.434249	-0.000518
-0.036805	-0.443169	-0.146606	-0.366804	-0.000604
-0.030878	-0.529482	-0.285900	-0.602861	-0.000568
-0.033437	-0.600564	-0.284148	-0.598304	-0.000596
-0.035654	-0.476171	-0.320942	-0.547265	-0.000477
-0.031731	-0.479556	-0.297289	-0.470706	-0.000553
-0.032456	-0.545560	-0.317438	-0.587367	-0.000589
-0.034034	-0.519327	-0.289404	-0.559113	-0.000545
-0.030900	-0.563330	-0.433078	-0.557290	-0.000629
-0.029898	-0.505788	-0.300793	-0.533594	-0.000519
-0.034865	-0.493095	-0.339339	-0.518100	-0.000613
-0.023523	-0.239232	-0.065132	-0.248320	-0.000530
-0.025655	-0.454169	-0.202674	-0.478909	-0.000628
-0.035078	-0.555715	-0.280643	-0.508074	-0.000518
-0.032477	-0.594640	-0.287652	-0.507163	-0.000564
-0.025762	-0.398319	-0.262246	-0.448832	-0.000469
-0.033863	-0.532021	-0.249105	-0.523568	-0.000567
-0.031731	-0.493095	-0.300793	-0.472529	-0.000555
-0.028128	-0.493095	-0.305173	-0.533594	-0.000560
-0.035121	-0.471093	-0.279767	-0.520834	-0.000636
-0.031710	-0.346700	-0.104555	-0.464326	-0.000615
-0.028341	-0.454169	-0.272759	-0.409641	-0.000609
-0.034481	-0.551483	-0.288528	-0.532682	-0.000517
-0.036208	-0.482094	-0.246477	-0.572785	-0.000604
-0.032115	-0.543021	-0.256114	-0.569139	-0.000568
-0.036144	-0.603102	-0.361241	-0.606507	-0.000585
-0.037636	-0.444015	-0.334083	-0.527214	-0.000496
-0.030559	-0.440630	-0.228080	-0.493491	-0.000578
-0.034268	-0.383088	-0.098423	-0.427869	-0.000533
-0.037381	-0.387319	-0.215815	-0.357690	-0.000682
-0.034162	-0.539637	-0.193037	-0.445186	-0.000602
-0.033863	-0.362778	-0.255238	-0.515365	-0.000542
-0.049724	-0.587871	-0.384019	-0.601039	-0.000510
-0.035803	-0.563330	-0.344596	-0.571873	-0.000548
-0.032243	-0.389011	-0.267502	-0.513542	-0.000514
-0.035249	-0.348393	-0.199170	-0.405995	-0.000553
-0.033714	-0.515096	-0.400664	-0.500783	-0.000562
-0.013077	-0.471093	-0.414681	-0.593747	-0.000524
-0.035931	-0.551483	-0.350728	-0.562759	-0.000525
-0.034119	-0.483787	-0.192161	-0.491668	-0.000529
-0.026871	-0.492249	-0.316562	-0.551822	-0.000643
-0.033586	-0.434706	-0.355985	-0.545442	-0.000579
-0.031092	-0.439784	-0.194789	-0.521745	-0.000581
-0.039065	-0.349239	-0.212311	-0.489846	-0.000551
-0.037871	-0.576870	-0.418185	-0.606507	-0.000550
-0.032584	-0.583639	-0.307801	-0.498048	-0.000543
-0.022735	-0.445707	-0.221947	-0.422401	-0.000516
-0.036507	-0.475325	-0.219319	-0.477997	-0.000611
-0.033799	-0.604795	-0.321818	-0.461592	-0.000490
-0.025442	-0.502403	-0.269255	-0.534505	-0.000602
-0.036826	-0.535405	-0.323570	-0.590101	-0.000546
-0.033820	-0.609026	-0.341092	-0.519922	-0.000571
-0.026252	-0.515943	-0.340216	-0.623824	-0.000524
-0.037018	-0.463478	-0.251733	-0.608330	-0.000553
-0.034417	-0.477863	-0.362117	-0.560936	-0.000564
-0.027233	-0.606487	-0.334083	-0.598304	-0.000518
-0.038084	-0.571793	-0.188657	-0.479820	-0.000560
-0.034225	-0.598025	-0.374382	-0.579164	-0.000550
-0.028427	-0.584486	-0.395407	-0.546353	-0.000574
-0.037551	-0.491403	-0.301669	-0.593747	-0.000513
-0.036890	-0.369548	-0.212311	-0.490757	-0.000509
-0.030623	-0.453323	-0.217567	-0.531771	-0.000436
-0.034567	-0.480402	-0.259618	-0.468883	-0.000579
-0.035718	-0.510865	-0.351604	-0.487111	-0.000475
-0.030473	-0.493095	-0.264874	-0.527214	-0.000613
-0.033735	-0.470247	-0.176392	-0.411464	-0.000542
-0.037253	-0.551483	-0.256990	-0.463414	-0.000701
-0.030601	-0.519327	-0.288528	-0.403261	-0.000580
-0.033437	-0.488864	-0.364745	-0.518100	-0.000509
-0.035590	-0.594640	-0.346348	-0.572785	-0.000594
-0.031838	-0.555715	-0.370002	-0.640229	-0.000485
-0.030644	-0.580255	-0.309553	-0.607418	-0.000573
-0.026998	-0.450784	-0.213187	-0.404172	-0.000581
-0.028512	-0.444015	-0.179020	-0.370450	-0.000517
-0.024760	-0.391550	-0.301669	-0.536328	-0.000506
-0.034758	-0.455015	-0.217567	-0.414198	-0.000621
-0.029983	-0.516789	-0.362993	-0.442452	-0.000523
-0.030047	-0.628489	-0.412053	-0.620178	-0.000512
-0.035334	-0.452477	-0.334959	-0.519922	-0.000533
-0.029152	-0.514250	-0.298165	-0.457946	-0.000547
-0.028832	-0.449938	-0.294660	-0.518100	-0.000516
-0.034524	-0.430475	-0.271883	-0.465237	-0.000525
-0.029812	-0.486325	-0.299041	-0.439718	-0.000571
-0.030878	-0.570100	-0.376134	-0.597393	-0.000528
-0.034247	-0.472786	-0.297289	-0.437895	-0.000599
-0.030004	-0.491403	-0.302545	-0.509897	-0.000515
-0.030409	-0.466016	-0.299041	-0.439718	-0.000593
-0.035483	-0.543021	-0.302545	-0.526302	-0.000548
-0.034588	-0.654721	-0.404168	-0.562759	-0.000563
-0.030260	-0.548099	-0.444467	-0.537239	-0.000532
-0.034247	-0.439784	-0.341092	-0.527214	-0.000556
-0.041538	-0.527790	-0.369126	-0.575519	-0.000593
-0.033629	-0.547252	-0.440963	-0.564582	-0.000511
-0.031710	-0.539637	-0.239468	-0.424224	-0.000622
-0.044352	-0.488018	-0.208806	-0.422401	-0.000553
-0.034908	-0.581947	-0.294660	-0.459769	-0.000600
-0.031710	-0.498172	-0.229832	-0.471617	-0.000508
-0.037061	-0.453323	-0.306925	-0.527214	-0.000578
-0.032691	-0.580255	-0.392779	-0.574607	-0.000519
-0.031966	-0.367856	-0.280643	-0.599216	-0.000617
-0.033287	-0.320468	-0.231584	-0.428781	-0.000457
-0.030687	-0.462631	-0.244725	-0.385944	-0.000533
-0.030814	-0.432168	-0.242973	-0.508074	-0.000447
-0.032840	-0.475325	-0.374382	-0.563670	-0.000505
-0.028725	-0.357701	-0.172012	-0.320322	-0.000564
-0.028043	-0.511712	-0.283272	-0.538151	-0.000517
-0.032456	-0.392396	-0.203550	-0.480731	-0.000634
-0.029002	-0.337392	-0.206178	-0.358601	-0.000543
-0.028256	-0.398319	-0.251733	-0.462503	-0.000538
-0.033799	-0.460939	-0.245601	-0.507163	-0.000503
-0.031092	-0.554022	-0.395407	-0.502605	-0.000584
-0.024931	-0.411859	-0.233336	-0.469794	-0.000532
-0.034353	-0.494787	-0.273635	-0.488023	-0.000685
-0.031347	-0.482094	-0.249105	-0.405995	-0.000623
-0.027126	-0.493941	-0.295536	-0.505340	-0.000527
-0.035760	-0.578562	-0.261370	-0.524479	-0.000541
-0.032136	-0.576870	-0.255238	-0.542708	-0.000558
-0.026743	-0.452477	-0.173764	-0.408729	-0.000638
-0.034609	-0.410166	-0.130837	-0.409641	-0.000557
-0.035355	-0.553176	-0.304297	-0.543619	-0.000596
-0.028469	-0.518481	-0.279767	-0.496225	-0.000505
-0.037125	-0.567561	-0.296412	-0.531771	-0.000592
-0.036272	-0.448246	-0.228080	-0.477997	-0.000499
-0.031092	-0.434706	-0.249105	-0.394147	-0.000639
-0.035590	-0.622565	-0.382266	-0.720434	-0.000515
-0.041452	-0.626796	-0.346348	-0.534505	-0.000518
-0.030857	-0.572639	-0.272759	-0.544531	-0.000551
-0.034481	-0.365317	-0.306049	-0.478909	-0.000489
-0.035931	-0.387319	-0.216691	-0.414198	-0.000595
-0.031454	-0.559946	-0.285900	-0.490757	-0.000544
-0.031902	-0.449092	-0.205302	-0.503517	-0.000549
-0.037402	-0.476171	-0.201798	-0.506251	-0.000559
-0.030836	-0.529482	-0.320942	-0.523568	-0.000582
-0.028938	-0.387319	-0.188657	-0.412375	-0.000470
-0.034503	-0.587024	-0.212311	-0.602861	-0.000609
-0.032136	-0.588717	-0.341092	-0.524479	-0.000568
-0.033010	-0.486325	-0.202674	-0.427869	-0.000531
-0.046846	-0.404243	-0.195665	-0.412375	-0.000564
-0.031028	-0.421167	-0.128209	-0.449743	-0.000531
-0.027851	-0.522712	-0.253485	-0.594659	-0.000604
-0.041026	-0.597179	-0.220195	-0.508074	-0.000608
-0.031944	-0.429629	-0.212311	-0.446098	-0.000579
-0.027212	-0.427091	-0.223699	-0.396881	-0.000565
-0.040813	-0.481248	-0.301669	-0.488934	-0.000547
-0.030985	-0.477017	-0.258742	-0.458857	-0.000501
-0.027254	-0.451631	-0.230708	-0.455212	-0.000534
-0.040173	-0.508327	-0.244725	-0.535416	-0.000547
-0.033437	-0.472786	-0.236840	-0.475263	-0.000569
-0.029557	-0.541329	-0.317438	-0.508985	-0.000487
-0.040493	-0.521020	-0.359489	-0.590101	-0.000610
-0.033117	-0.394934	-0.173764	-0.351310	-0.000528
-0.029216	-0.340777	-0.250857	-0.473440	-0.000539
-0.038489	-0.484633	-0.206178	-0.577342	-0.000628
-0.038937	-0.603102	-0.381390	-0.623824	-0.000491
-0.034609	-0.595486	-0.362117	-0.607418	-0.000539
-0.036869	-0.435553	-0.202674	-0.404172	-0.000483
-0.044352	-0.459247	-0.245601	-0.520834	-0.000486
-0.030751	-0.414397	-0.250857	-0.477997	-0.000592
-0.036229	-0.524405	-0.250857	-0.566405	-0.000531
-0.032925	-0.545560	-0.225451	-0.542708	-0.000520
-0.034481	-0.578562	-0.262246	-0.574607	-0.000495
-0.035441	-0.461785	-0.233336	-0.445186	-0.000535
-0.030516	-0.512558	-0.256990	-0.502605	-0.000534
-0.031667	-0.471940	-0.229832	-0.458857	-0.000604
-0.033756	-0.405089	-0.285900	-0.440629	-0.000544
-0.028704	-0.478709	-0.225451	-0.456123	-0.000572
-0.033735	-0.590409	-0.374382	-0.549088	-0.000508
-0.035142	-0.362778	-0.235088	-0.389590	-0.000575
-0.030708	-0.373779	-0.161499	-0.372273	-0.000504
-0.035057	-0.608180	-0.425193	-0.585544	-0.000553
-0.028320	-0.432168	-0.249981	-0.569139	-0.000584
-0.033586	-0.426244	-0.268378	-0.420578	-0.000594
-0.035014	-0.590409	-0.336711	-0.526302	-0.000539
-0.027723	-0.405089	-0.286776	-0.420578	-0.000524
-0.032115	-0.509173	-0.331455	-0.500783	-0.000543
-0.033074	-0.526097	-0.313934	-0.463414	-0.000491
-0.029045	-0.537098	-0.271883	-0.499871	-0.000611
-0.031923	-0.576024	-0.314810	-0.573696	-0.000503
-0.034140	-0.531174	-0.355985	-0.501694	-0.000553
-0.028299	-0.477017	-0.246477	-0.453389	-0.000499
-0.031838	-0.438091	-0.235088	-0.413287	-0.000560
-0.032456	-0.423706	-0.253485	-0.499871	-0.000480
-0.029024	-0.548099	-0.375258	-0.481643	-0.000486
-0.033266	-0.521020	-0.322694	-0.570962	-0.000490
-0.039512	-0.525251	-0.342844	-0.569139	-0.000547
-0.035483	-0.576870	-0.382266	-0.533594	-0.000554
-0.031561	-0.493941	-0.263122	-0.537239	-0.000498
-0.038852	-0.487171	-0.234212	-0.468883	-0.000594
-0.031177	-0.496480	-0.285900	-0.457946	-0.000488
-0.033330	-0.518481	-0.344596	-0.548176	-0.000585
-0.038319	-0.419475	-0.186029	-0.467972	-0.000484
-0.031902	-0.437245	-0.285900	-0.425135	-0.000589
-0.029599	-0.401704	-0.203550	-0.381387	-0.000572
-0.038042	-0.596333	-0.232460	-0.546353	-0.000551
-0.031603	-0.572639	-0.324446	-0.478909	-0.000522
-0.028043	-0.464324	-0.258742	-0.470706	-0.000508
-0.032818	-0.476171	-0.263998	-0.451566	-0.000675
-0.031689	-0.506634	-0.219319	-0.529948	-0.000602
-0.029407	-0.573485	-0.336711	-0.532682	-0.000550
-0.035121	-0.499018	-0.313934	-0.450655	-0.000477
-0.031497	-0.590409	-0.324446	-0.507163	-0.000528
-0.051494	-0.481248	-0.242097	-0.467060	-0.000543
-0.035590	-0.454169	-0.226328	-0.511720	-0.000507
-0.029514	-0.390703	-0.179020	-0.409641	-0.000491
-0.028747	-0.559099	-0.292908	-0.548176	-0.000584
-0.036485	-0.525251	-0.308677	-0.557290	-0.000563
-0.031838	-0.456708	-0.283272	-0.447009	-0.000460
-0.029152	-0.559099	-0.318314	-0.561848	-0.000557
-0.036869	-0.464324	-0.162375	-0.419666	-0.000534
-0.034119	-0.648798	-0.316562	-0.574607	-0.000519
-0.029301	-0.469401	-0.207054	-0.408729	-0.000509
-0.037892	-0.521866	-0.239468	-0.581899	-0.000515
-0.035249	-0.592102	-0.268378	-0.539062	-0.000506
-0.032499	-0.611564	-0.325322	-0.647521	-0.000472
-0.035526	-0.576870	-0.281519	-0.607418	-0.000543
-0.039193	-0.638643	-0.419937	-0.683977	-0.000579
-0.036976	-0.590409	-0.350728	-0.560936	-0.000482
-0.036976	-0.551483	-0.275387	-0.498960	-0.000569
-0.039470	-0.482940	-0.312182	-0.454300	-0.000600
-0.030942	-0.527790	-0.249105	-0.526302	-0.000477
-0.035291	-0.639489	-0.332331	-0.496225	-0.000529
-0.035185	-0.492249	-0.312182	-0.515365	-0.000518
-0.031134	-0.443169	-0.160623	-0.355867	-0.000618
-0.035590	-0.614103	-0.302545	-0.512631	-0.000518
-0.036528	-0.606487	-0.406796	-0.586456	-0.000685
-0.029429	-0.528636	-0.235964	-0.488934	-0.000579
-0.028214	-0.521020	-0.348976	-0.519011	-0.000499
-0.033735	-0.374625	-0.286776	-0.579164	-0.000473
-0.031625	-0.470247	-0.215815	-0.536328	-0.000530
-0.030047	-0.554022	-0.258742	-0.513542	-0.000591
-0.036357	-0.606487	-0.336711	-0.546353	-0.000496
-0.030516	-0.509173	-0.241221	-0.459769	-0.000600
-0.024589	-0.477863	-0.174640	-0.381387	-0.000532
-0.034247	-0.499865	-0.158871	-0.564582	-0.000644
-0.030878	-0.407628	-0.193037	-0.495314	-0.000587
-0.026679	-0.580255	-0.330579	-0.516277	-0.000518
-0.033565	-0.461785	-0.231584	-0.497137	-0.000549
-0.031518	-0.475325	-0.164127	-0.477086	-0.000549
-0.026444	-0.621719	-0.394531	-0.652078	-0.000603
-0.034993	-0.485479	-0.314810	-0.586456	-0.000550
-0.032818	-0.582793	-0.334083	-0.597393	-0.000533
-0.029855	-0.680108	-0.410300	-0.626558	-0.000518
-0.036229	-0.528636	-0.319190	-0.488934	-0.000566
-0.031220	-0.465170	-0.207930	-0.399615	-0.000479
-0.026316	-0.565023	-0.361241	-0.514454	-0.000637
-0.033394	-0.572639	-0.389275	-0.529948	-0.000550
-0.039406	-0.636105	-0.341092	-0.621090	-0.000539
-0.032541	-0.508327	-0.258742	-0.614710	-0.000566
-0.035974	-0.570100	-0.270131	-0.601950	-0.000476
-0.039875	-0.458400	-0.262246	-0.513542	-0.000529
-0.022756	-0.138533	-0.025709	-0.227357	-0.000516
-0.032179	-0.377164	-0.266626	-0.536328	-0.000592
-0.034631	-0.520174	-0.172012	-0.530859	-0.000532
-0.037359	-0.543021	-0.304297	-0.474351	-0.000483
-0.029940	-0.427091	-0.285024	-0.422401	-0.000530
-0.036912	-0.565023	-0.390151	-0.555468	-0.000543
-0.036507	-0.547252	-0.381390	-0.558202	-0.000496
-0.029429	-0.475325	-0.181648	-0.477997	-0.000480
-0.034481	-0.567561	-0.426070	-0.584633	-0.000496
-0.035846	-0.590409	-0.299041	-0.598304	-0.000531
-0.029216	-0.348393	-0.169384	-0.393235	-0.000591
-0.038383	-0.540483	-0.226328	-0.462503	-0.000433
-0.035654	-0.483787	-0.263122	-0.531771	-0.000616
-0.028107	-0.653029	-0.369126	-0.591924	-0.000483
-0.037253	-0.504942	-0.344596	-0.628381	-0.000559
-0.035462	-0.571793	-0.354233	-0.557290	-0.000529
-0.017256	-0.493095	-0.238592	-0.500783	-0.000608
-0.038297	-0.537098	-0.300793	-0.611976	-0.000513
-0.035632	-0.531174	-0.273635	-0.585544	-0.000568
-0.021562	-0.372933	-0.192161	-0.453389	-0.000576
-0.035824	-0.451631	-0.235088	-0.500783	-0.000498
-0.034375	-0.452477	-0.340216	-0.490757	-0.000682
-0.025975	-0.556561	-0.268378	-0.497137	-0.000506
-0.038212	-0.501557	-0.252609	-0.521745	-0.000622
-0.037978	-0.556561	-0.370002	-0.583722	-0.000518
-0.027403	-0.459247	-0.230708	-0.543619	-0.000556
-0.033948	-0.399166	-0.161499	-0.348576	-0.000467
-0.037722	-0.544714	-0.334959	-0.491668	-0.000682
