20	1.15426284701602e-05	-2.43707813968304
20.1170589970088	1.12988069107983e-05	-2.44375863624996
20.2348031344566	1.10713966585198e-05	-2.44962900837517
20.3532364224361	1.08675513878466e-05	-2.45409776471192
20.4723628945108	1.06648692807755e-05	-2.45871103152805
20.5921866078523	1.04633427202296e-05	-2.4634755788387
20.712711643379	1.02629641003297e-05	-2.46839858749266
20.8339421058943	1.00637258255498e-05	-2.47348767922345
20.9558821242271	9.86562030996116e-06	-2.47875094920819
21.0785358513719	9.66863997658309e-06	-2.48419700135938
21.2019074646307	9.4727772568613e-06	-2.489834986595
21.3260011657548	9.278024590294e-06	-2.49567464435261
21.4508211810884	9.08437442422934e-06	-2.50172634763591
21.576371761712	8.90432440102823e-06	-2.50691489313482
21.7026571835878	8.74916918628538e-06	-2.51016330657319
21.8296817477046	8.59490635358907e-06	-2.5135095777664
21.957449780225	8.44153027937334e-06	-2.51695803752682
22.0859656326322	8.289035348363e-06	-2.52051326944352
22.2152336818785	8.13741595177112e-06	-2.5241801280524
22.3452583305343	7.98666648535737e-06	-2.52796375853947
22.4760440069381	7.83678134733495e-06	-2.53186961812346
22.607595165347	7.68775493610998e-06	-2.53590349927831
22.7399162860888	7.53958164783926e-06	-2.54007155497316
22.8730118757144	7.39225587378827e-06	-2.54438032612527
23.0068864671515	7.27340103524585e-06	-2.54702647806706
23.1415446198585	7.15652797682748e-06	-2.54965784654967
23.2769909199802	7.04032471731937e-06	-2.55236069253848
23.413229980504	6.92478684296989e-06	-2.55513785503445
23.5502664414167	6.80990993313444e-06	-2.55799232099116
23.6881049698628	6.6956895578968e-06	-2.56092723472426
23.8267502603034	6.58212127550372e-06	-2.5639459080127
23.9662070346759	6.46920062959492e-06	-2.56705183094773
24.1064800425551	6.35692314621071e-06	-2.57024868359009
24.2475740613148	6.2453143298891e-06	-2.57327959062293
24.3894938962905	6.13450034014316e-06	-2.57501881653483
24.5322443809431	6.02432303862594e-06	-2.5768114184175
24.6758303770235	5.91477831700028e-06	-2.5786598390051
24.8202567747382	5.80586206190012e-06	-2.58056667090508
24.9655284929157	5.6975701522108e-06	-2.58253466813473
25.1116504791745	5.5898984560383e-06	-2.58456675872324
25.2586277100909	5.48284282732281e-06	-2.5866660584931
25.4064651913689	5.37639910204363e-06	-2.58883588614869
25.555167958011	5.27056309395445e-06	-2.59107977981488
25.7047410744888	5.17836428884713e-06	-2.59288802648884
25.8551896349163	5.08819556708057e-06	-2.59469006032767
26.006518763223	4.99853654225053e-06	-2.59654623462931
26.1587336133287	4.90938370431682e-06	-2.59845894722595
26.3118393693185	4.82073353822958e-06	-2.60043073719327
26.46584124562	4.73258252256864e-06	-2.60246429525454
26.6207444871803	4.64492712810941e-06	-2.60456247510736
26.7765543696451	4.5577638163105e-06	-2.60672830576904
26.9332761995382	4.47300670399848e-06	-2.60882985860712
27.0909153144422	4.40473120843868e-06	-2.60984704304713
27.2494770831801	4.33684516271359e-06	-2.61089018137326
27.4089669059986	4.26934600962306e-06	-2.61196024043972
27.5693902147518	4.20223119249549e-06	-2.61305823445957
27.730752473086	4.1354981543233e-06	-2.61418522784968
27.8930591766259	4.06914433684405e-06	-2.61534233827507
28.056315853162	4.00316717956332e-06	-2.61653073990869
28.2205280628387	3.9375641187148e-06	-2.61775166692315
28.3857013983434	3.86482475431772e-06	-2.61932251282434
28.5518414850974	3.7899481019414e-06	-2.62105458806895
28.7189539814474	3.71548882111965e-06	-2.6228458511394
28.8870445788579	3.64144372924006e-06	-2.62469925450425
29.0561190021054	3.5678096251593e-06	-2.62661794433454
29.2261830094731	3.49458328750366e-06	-2.62860527625806
29.3972423929473	3.42176147293669e-06	-2.63066483264924
29.5693029784145	3.34934091440499e-06	-2.63280044163079
29.7423706258596	3.27659025375068e-06	-2.63518294048934
29.9164512295659	3.20404588102659e-06	-2.63770838764505
30.0915507183157	3.13191934785554e-06	-2.64033524704399
30.2676750555919	3.06020796666444e-06	-2.64306964113328
30.4448302397817	2.98890904509895e-06	-2.64591818954926
30.6230223043803	2.91801988405095e-06	-2.64888805998697
30.8022573181967	2.84753777547007e-06	-2.65198702535649
30.9825413855605	2.78046165671865e-06	-2.65450259288813
31.1638806465293	2.7297064689433e-06	-2.65321461737713
31.3462812770986	2.67922558091008e-06	-2.65188569445663
31.5297494894112	2.62901639105206e-06	-2.65051385356683
31.7142915319696	2.57907624853761e-06	-2.64909699543496
31.8999136898485	2.52940244848943e-06	-2.64763288144797
32.0866222849085	2.47999222677173e-06	-2.64611912197138
32.2744236760121	2.43084275430285e-06	-2.64455316349457
32.4633242592396	2.37956892778363e-06	-2.64329405456179
32.6533304681075	2.32820475584644e-06	-2.64204446617385
32.8444487737872	2.27712041396529e-06	-2.64074621543424
33.0366856853255	2.22631337330977e-06	-2.63939645621788
33.2300477498664	2.17578106214856e-06	-2.6379921175811
33.4245415528741	2.12552086137355e-06	-2.63652988120954
33.620173718357	2.07553009955224e-06	-2.63500615610494
33.8169509090936	2.02903731820444e-06	-2.63204038414115
34.0148798268593	1.9832747197224e-06	-2.62874495521806
34.2139672126546	1.93775726938672e-06	-2.62531376742381
34.4142198469349	1.8924824974942e-06	-2.62173866440162
34.615644549841	1.84744789085853e-06	-2.61801085009583
34.8182481814319	1.80265089072406e-06	-2.61412082726402
35.0220376419179	1.75841317852526e-06	-2.61028678024829
35.2270198718963	1.71623852108491e-06	-2.60760811641756
35.4332018525869	1.67427399796837e-06	-2.60480944941735
35.6405906060706	1.63251703150628e-06	-2.60188326049458
35.849193195528	1.59096498977075e-06	-2.59882140204659
36.0590167254802	1.54961517797241e-06	-2.59561503026055
36.2700683420306	1.50846482757711e-06	-2.59225452922634
36.4823552331085	1.47115130847438e-06	-2.59143265481097
